product_id,category_name,category_value,product_title,product_url,section_type,section_label,section_text
3154183,투어,tour,[유후인 벳부] 후쿠오카 1일버스투어 가마도지옥입장권 간식포함 유투어버스,https://experiences.myrealtrip.com/products/3154183,positive,상품 설명 · copy_text,"**08:00HEARTS 버스센터 출발** ⭐ 4.722222222222222 (리뷰 108개) 🚌유벳 1일 버스투어, 특장점? ✨ ✅ <span style=""color:rgba(0,0,0,0... **포함 사항** • [!] 포함사항 : 1일 버스 이용료, 현지 한국인 가이드 [특전] 01 벳부 가마도지옥 입장권 성인(고등학생이상 500엔), 소인(어린이~중학생) 250엔 02 유투어버스 자체 제작 지도(유후인) 03 온천달걀+사이다+타올2인1매 04 치이즈 x 유투어버스 최대 9장 쿠폰 제공 05 팁랩 포레스트 후쿠오카 어른과 아이 모두 즐길 수 있는 체험형 아트 뮤지엄 입장료 10% 할인가 제공 06 돈키호테 면세할인쿠폰특전 제공(최대 10%+5%or7% 할인) 07 전국 라라포트 종합쇼핑몰 상품구매 10%+면세 10%+기념품(랜덤) 08 무소엔 온천 편도 송영 서비스 **불포함 사항** • [!] 불포함사항 : 현지 런치비용, 기타 개인비용 🔗 https://www.myrealtrip.com/traveler-experiences/3154183"
4230582,투어,tour,[후쿠오카 사파리투어 플러스 프리미엄차량 36인승] 유후인 벳푸 아프리칸사파리 후쿠오카여행,https://experiences.myrealtrip.com/products/4230582,positive,"상품 설명 · 1인기준(고등학생이상), 사파리투어","[공지] 36인승 프리미엄 차량으로 사파리투어하며, 종료 후 먹이주기 체험을 합..."
4230582,투어,tour,[후쿠오카 사파리투어 플러스 프리미엄차량 36인승] 유후인 벳푸 아프리칸사파리 후쿠오카여행,https://experiences.myrealtrip.com/products/4230582,neutral,"1인기준(고등학생이상), 사파리투어",⭐ 5 (리뷰 10개)
4230582,투어,tour,[후쿠오카 사파리투어 플러스 프리미엄차량 36인승] 유후인 벳푸 아프리칸사파리 후쿠오카여행,https://experiences.myrealtrip.com/products/4230582,neutral,"1인기준(고등학생이상), 사파리투어",마이리얼트립에서 보기
4230582,투어,tour,[후쿠오카 사파리투어 플러스 프리미엄차량 36인승] 유후인 벳푸 아프리칸사파리 후쿠오카여행,https://experiences.myrealtrip.com/products/4230582,positive,✅ 포함 사항,"• 차량과 기사(가이드) • 아프리칸사파리 입장료, 지옥온천입장료"
4230582,투어,tour,[후쿠오카 사파리투어 플러스 프리미엄차량 36인승] 유후인 벳푸 아프리칸사파리 후쿠오카여행,https://experiences.myrealtrip.com/products/4230582,negative,❌ 불포함 사항,• 개인경비 점심식사비용 여행자 보험
4230582,투어,tour,[후쿠오카 사파리투어 플러스 프리미엄차량 36인승] 유후인 벳푸 아프리칸사파리 후쿠오카여행,https://experiences.myrealtrip.com/products/4230582,positive,📍 이용 안내,시간: 07:40
4230582,투어,tour,[후쿠오카 사파리투어 플러스 프리미엄차량 36인승] 유후인 벳푸 아프리칸사파리 후쿠오카여행,https://experiences.myrealtrip.com/products/4230582,positive,📍 이용 안내,장소: 하카타
4230582,투어,tour,[후쿠오카 사파리투어 플러스 프리미엄차량 36인승] 유후인 벳푸 아프리칸사파리 후쿠오카여행,https://experiences.myrealtrip.com/products/4230582,negative,🔄 취소 정책,본 상품은 국외여행 표준약관 제6조(특약)에 따라 일반 소비자분쟁해결기준과 다른 취소수수료가 적용됩니다. 예약 전 취소 규정을 반드시 확인해 주세요. - 여행시작 7일 전까지(~7) 통보시 : 여행 요금 전액 환불 - 여행시작 3일 전까지(6~3) 통보시 : 상...
4230582,투어,tour,[후쿠오카 사파리투어 플러스 프리미엄차량 36인승] 유후인 벳푸 아프리칸사파리 후쿠오카여행,https://experiences.myrealtrip.com/products/4230582,positive,상품 설명 · copy_text,"**1인기준(고등학생이상), 사파리투어** ⭐ 5 (리뷰 10개) [공지] 36인승 프리미엄 차량으로 사파리투어하며, 종료 후 먹이주기 체험을 합... **포함 사항** • 차량과 기사(가이드) • 아프리칸사파리 입장료, 지옥온천입장료 **불포함 사항** • 개인경비 점심식사비용 여행자 보험 🔗 https://www.myrealtrip.com/traveler-experiences/4230582"
3511660,투어,tour,"맞춤식 후쿠오카,유후인,벳부 프라이빗 차량 현지가이드 투어(닛산 프리미엄 밴)",https://experiences.myrealtrip.com/products/3511660,positive,[대표 상품] 4인 비용,여행자분과 현지가이드가 여행 전 협의 후 코스를 진행합니다.저와 같이 즐겁고 추억에 ...
3511660,투어,tour,"맞춤식 후쿠오카,유후인,벳부 프라이빗 차량 현지가이드 투어(닛산 프리미엄 밴)",https://experiences.myrealtrip.com/products/3511660,positive,[대표 상품] 4인 비용,⭐ 4.743589743589744 (리뷰 78개)
3511660,투어,tour,"맞춤식 후쿠오카,유후인,벳부 프라이빗 차량 현지가이드 투어(닛산 프리미엄 밴)",https://experiences.myrealtrip.com/products/3511660,positive,[대표 상품] 4인 비용,마이리얼트립에서 보기
3511660,투어,tour,"맞춤식 후쿠오카,유후인,벳부 프라이빗 차량 현지가이드 투어(닛산 프리미엄 밴)",https://experiences.myrealtrip.com/products/3511660,positive,✅ 포함 사항,• - 현지 가이드(기준 8시간 가이드비용) - 차량렌트료 포함 (1~7명) 8인승차량 (닛산 프리미엄밴 엘그란도) (8~9명) 10인승차량 (토요타 하이에스 그랜드 캐빈) ( 10~13명) 14인승차량 (토요타 하이에스 콤퓨타) - 차량유류비 - 주차요금
3511660,투어,tour,"맞춤식 후쿠오카,유후인,벳부 프라이빗 차량 현지가이드 투어(닛산 프리미엄 밴)",https://experiences.myrealtrip.com/products/3511660,negative,❌ 불포함 사항,"• *현장 상황에 따라 추가 도로비가 발생하는 경우 여행자 동의하에 요청드리게 됩니다. - 가이드 관광지입장료(실비) - 관광지 입장/이용료(사진에 기입, 참고 부탁드립니다) - 여행자님 숙박요금/관광지 입장료/식사비용"
3511660,투어,tour,"맞춤식 후쿠오카,유후인,벳부 프라이빗 차량 현지가이드 투어(닛산 프리미엄 밴)",https://experiences.myrealtrip.com/products/3511660,positive,📍 이용 안내,시간: 여행객님 편한시간대로 조율 가능합니다.
3511660,투어,tour,"맞춤식 후쿠오카,유후인,벳부 프라이빗 차량 현지가이드 투어(닛산 프리미엄 밴)",https://experiences.myrealtrip.com/products/3511660,positive,📍 이용 안내,장소: 여행자님의 호텔숙소 픽업/후쿠오카 국제공항/하카타 국제항 픽업/사가 국제공항/키타규슈 공항/쿠마모토 공항
3511660,투어,tour,"맞춤식 후쿠오카,유후인,벳부 프라이빗 차량 현지가이드 투어(닛산 프리미엄 밴)",https://experiences.myrealtrip.com/products/3511660,negative,🔄 취소 정책,본 상품은 국외여행 표준약관 제6조(특약)에 따라 일반 소비자분쟁해결기준과 다른 취소수수료가 적용됩니다. 예약 전 취소 규정을 반드시 확인해 주세요. - 여행시작 30일 전까지 (~30) 통보시 : 여행 요금 전액 환불 - 여행시작 20일 전까지 (29~20) ...
3511660,투어,tour,"맞춤식 후쿠오카,유후인,벳부 프라이빗 차량 현지가이드 투어(닛산 프리미엄 밴)",https://experiences.myrealtrip.com/products/3511660,positive,상품 설명 · copy_text,"**[대표 상품] 4인 비용** ⭐ 4.743589743589744 (리뷰 78개) 여행자분과 현지가이드가 여행 전 협의 후 코스를 진행합니다.저와 같이 즐겁고 추억에 ... **포함 사항** • - 현지 가이드(기준 8시간 가이드비용) - 차량렌트료 포함 (1~7명) 8인승차량 (닛산 프리미엄밴 엘그란도) (8~9명) 10인승차량 (토요타 하이에스 그랜드 캐빈) ( 10~13명) 14인승차량 (토요타 하이에스 콤퓨타) - 차량유류비 - 주차요금 **불포함 사항** • *현장 상황에 따라 추가 도로비가 발생하는 경우 여행자 동의하에 요청드리게 됩니다. - 가이드 관광지입장료(실비) - 관광지 입장/이용료(사진에 기입, 참고 부탁드립니다) - 여행자님 숙박요금/관광지 입장료/식사비용 🔗 https://www.myrealtrip.com/traveler-experiences/3511660"
4733587,투어,tour,후쿠오카 키즈 프라이빗투어｜카시트제공·사파리·하모니랜드·유후인·벳푸 수족관,https://experiences.myrealtrip.com/products/4733587,positive,상품 설명 · 1~3인,"<img style=""aspect-ratio:860/1100;"" src=""https://dry7pvlp22cox.cl..."
4733587,투어,tour,후쿠오카 키즈 프라이빗투어｜카시트제공·사파리·하모니랜드·유후인·벳푸 수족관,https://experiences.myrealtrip.com/products/4733587,neutral,1~3인,⭐ 5 (리뷰 14개)
4733587,투어,tour,후쿠오카 키즈 프라이빗투어｜카시트제공·사파리·하모니랜드·유후인·벳푸 수족관,https://experiences.myrealtrip.com/products/4733587,neutral,1~3인,마이리얼트립에서 보기
4733587,투어,tour,후쿠오카 키즈 프라이빗투어｜카시트제공·사파리·하모니랜드·유후인·벳푸 수족관,https://experiences.myrealtrip.com/products/4733587,positive,✅ 포함 사항,• 차량비 유류비 고속도로 톨비 주차비 기사 인건비
4733587,투어,tour,후쿠오카 키즈 프라이빗투어｜카시트제공·사파리·하모니랜드·유후인·벳푸 수족관,https://experiences.myrealtrip.com/products/4733587,negative,❌ 불포함 사항,"• ✔️여행자 개인 경비 ✔️식사비, ✔️여행자 보험 ✔️🧾 입장료 및 본인식비 가이드식비는 현지에서 별도 지불하셔야 합니다. 가이드 식사비는 식사 시 함께 계산하시거나, 가이드에게 2,000엔을 따로 지불해주시면 됩니다. ✔️9시간 초과 시 1시간당 3,000엔의 추가요금이 발생합니다. 각 관광지 입장료 🎡 하모니랜드 (Harmonyland) 4세 이상 파크 패스포트권: 3,000엔 ~ 3,600엔 3세 이하: 무료 ※ 놀이기구·쇼 포함 / 계절 및 이벤트 따라 변동 있음 🐯 아프리칸 사파리 (African Safari) 성인 (고등학생 이상): 2,600엔 어린이 (4세~중학생): 1,500엔 정글 버스: 별도 요금 (1500엔 추가) 🔥 가마도 지옥 (かまど地獄) 성인: 400엔 초・중학생: 200엔 ※ 벳푸 지옥 순례의 한 곳 (단일 입장 시 가격) 🐟 우미타마고 수족관 (うみたまご) 성인 (고등학생 이상): 3000 🐵 타카사키야마 자연 동물원 (高崎山自然動物園) 성인 (고등학생 이상): 520엔 어린이 (초・중학생): 260엔 로프웨이 이용 시: 별도 요금 (약 120엔)"
4733587,투어,tour,후쿠오카 키즈 프라이빗투어｜카시트제공·사파리·하모니랜드·유후인·벳푸 수족관,https://experiences.myrealtrip.com/products/4733587,positive,📍 이용 안내,시간: 09:00
4733587,투어,tour,후쿠오카 키즈 프라이빗투어｜카시트제공·사파리·하모니랜드·유후인·벳푸 수족관,https://experiences.myrealtrip.com/products/4733587,positive,📍 이용 안내,장소: 후쿠오카 공항 역
4733587,투어,tour,후쿠오카 키즈 프라이빗투어｜카시트제공·사파리·하모니랜드·유후인·벳푸 수족관,https://experiences.myrealtrip.com/products/4733587,negative,🔄 취소 정책,본 상품은 국외여행 표준약관 제6조(특약)에 따라 일반 소비자분쟁해결기준과 다른 취소수수료가 적용됩니다. 예약 전 취소 규정을 반드시 확인해 주세요. - 여행시작 30일 전까지 (~30) 통보시 : 여행 요금 전액 환불 - 여행시작 20일 전까지 (29~20) ...
4733587,투어,tour,후쿠오카 키즈 프라이빗투어｜카시트제공·사파리·하모니랜드·유후인·벳푸 수족관,https://experiences.myrealtrip.com/products/4733587,positive,상품 설명 · copy_text,"**1~3인** ⭐ 5 (리뷰 14개) <img style=""aspect-ratio:860/1100;"" src=""https://dry7pvlp22cox.cl... **포함 사항** • 차량비 유류비 고속도로 톨비 주차비 기사 인건비 **불포함 사항** • ✔️여행자 개인 경비 ✔️식사비, ✔️여행자 보험 ✔️🧾 입장료 및 본인식비 가이드식비는 현지에서 별도 지불하셔야 합니다. 가이드 식사비는 식사 시 함께 계산하시거나, 가이드에게 2,000엔을 따로 지불해주시면 됩니다. ✔️9시간 초과 시 1시간당 3,000엔의 추가요금이 발생합니다. 각 관광지 입장료 🎡 하모니랜드 (Harmonyland) 4세 이상 파크 패스포트권: 3,000엔 ~ 3,600엔 3세 이하: 무료 ※ 놀이기구·쇼 포함 / 계절 및 이벤트 따라 변동 있음 🐯 아프리칸 사파리 (African Safari) 성인 (고등학생 이상): 2,600엔 어린이 (4세~중학생): 1,500엔 정글 버스: 별도 요금 (1500엔 추가) 🔥 가마도 지옥 (かまど地獄) 성인: 400엔 초・중학생: 200엔 ※ 벳푸 지옥 순례의 한 곳 (단일 입장 시 가격) 🐟 우미타마고 수족관 (うみたまご) 성인 (고등학생 이상): 3000 🐵 타카사키야마 자연 동물원 (高崎山自然動物園) 성인 (고등학생 이상): 520엔 어린이 (초・중학생): 260엔 로프웨이 이용 시: 별도 요금 (약 120엔) 🔗 https://www.myrealtrip.com/traveler-experiences/4733587"
3509073,투어,tour,[벳부/유후인/히타/후쿠오카] 프라이빗 1일 투어 (맞춤형 코스 구성),https://experiences.myrealtrip.com/products/3509073,positive,상품 설명 · 9인 (1인 요금),안녕하세요~ 수많은 여행지를 안내하면서 느낀 점이 있다면 ~ 보다 효율적으로 관광을 즐기고자 하시는 분들이 많다는 점을 알수가 있었습니다. 그럼 효율적이...
3509073,투어,tour,[벳부/유후인/히타/후쿠오카] 프라이빗 1일 투어 (맞춤형 코스 구성),https://experiences.myrealtrip.com/products/3509073,neutral,9인 (1인 요금),⭐ 4.680851063829787 (리뷰 47개)
3509073,투어,tour,[벳부/유후인/히타/후쿠오카] 프라이빗 1일 투어 (맞춤형 코스 구성),https://experiences.myrealtrip.com/products/3509073,neutral,9인 (1인 요금),마이리얼트립에서 보기
3509073,투어,tour,[벳부/유후인/히타/후쿠오카] 프라이빗 1일 투어 (맞춤형 코스 구성),https://experiences.myrealtrip.com/products/3509073,positive,✅ 포함 사항,• ■가이드+차량비용(1일/8시간) 기준 (포함된 금액은 1일 금액입니다.) - 기본적으로 09:00시 부터 ~ 18:00내에 시간을 적용합니다. - 저녁 18시 이후로는 (1일 /업무시간에서 벗어 납니다.) - 사전예약시스템 입니다. - 인원수에 맞춰 차량에 배정됩니다. - 추가 일정을 원할시에는 1일씩 추가요금이 발생됩니다.
3509073,투어,tour,[벳부/유후인/히타/후쿠오카] 프라이빗 1일 투어 (맞춤형 코스 구성),https://experiences.myrealtrip.com/products/3509073,negative,❌ 불포함 사항,"• ■ 참고사항 - 가이드 숙박비는 기본적으로 1일투어에는 발생하지 않으나 투어 일정이 추가가 되는 일정중에 후쿠오카외 숙박을 하시면 가이드 숙박비가 발생 하게 됩니다. - 가이드 숙박비는 기본적으로 9,500엔/1박 비용이 발생하지만 손님께서 후쿠오카에 숙박을 할 경우 에는 제외가 됩니다. - 가이드 팁은 인원에 상관없이 1일 5,000엔씩 발생됩니다. - 현지에서 발생하는 입장료 ,식대비 등도 현지에서 직접 지불하시면 되십니다. -가이드 식비,입장료등 손님이 지불해주시는 조건 이십니다."
3509073,투어,tour,[벳부/유후인/히타/후쿠오카] 프라이빗 1일 투어 (맞춤형 코스 구성),https://experiences.myrealtrip.com/products/3509073,positive,📍 이용 안내,시간: 기본적으로 후쿠오카 숙박하시는 곳에 픽업후 ~일정이 진행 됩니다.
3509073,투어,tour,[벳부/유후인/히타/후쿠오카] 프라이빗 1일 투어 (맞춤형 코스 구성),https://experiences.myrealtrip.com/products/3509073,positive,📍 이용 안내,장소: 후쿠오카 시내 호텔이라면 숙박하시고 계시는곳에서 픽업후~ 일정이 시작 됩니다.
3509073,투어,tour,[벳부/유후인/히타/후쿠오카] 프라이빗 1일 투어 (맞춤형 코스 구성),https://experiences.myrealtrip.com/products/3509073,negative,🔄 취소 정책,본 상품은 국외여행 표준약관 제6조(특약)에 따라 일반 소비자분쟁해결기준과 다른 취소수수료가 적용됩니다. 예약 전 취소 규정을 반드시 확인해 주세요. - 여행시작 7일 전까지(~7) 통보시 : 여행 요금 전액 환불 - 여행시작 3일 전까지(6~3) 통보시 : 상...
3509073,투어,tour,[벳부/유후인/히타/후쿠오카] 프라이빗 1일 투어 (맞춤형 코스 구성),https://experiences.myrealtrip.com/products/3509073,positive,상품 설명 · copy_text,"**9인 (1인 요금)** ⭐ 4.680851063829787 (리뷰 47개) 안녕하세요~ 수많은 여행지를 안내하면서 느낀 점이 있다면 ~ 보다 효율적으로 관광을 즐기고자 하시는 분들이 많다는 점을 알수가 있었습니다. 그럼 효율적이... **포함 사항** • ■가이드+차량비용(1일/8시간) 기준 (포함된 금액은 1일 금액입니다.) - 기본적으로 09:00시 부터 ~ 18:00내에 시간을 적용합니다. - 저녁 18시 이후로는 (1일 /업무시간에서 벗어 납니다.) - 사전예약시스템 입니다. - 인원수에 맞춰 차량에 배정됩니다. - 추가 일정을 원할시에는 1일씩 추가요금이 발생됩니다. **불포함 사항** • ■ 참고사항 - 가이드 숙박비는 기본적으로 1일투어에는 발생하지 않으나 투어 일정이 추가가 되는 일정중에 후쿠오카외 숙박을 하시면 가이드 숙박비가 발생 하게 됩니다. - 가이드 숙박비는 기본적으로 9,500엔/1박 비용이 발생하지만 손님께서 후쿠오카에 숙박을 할 경우 에는 제외가 됩니다. - 가이드 팁은 인원에 상관없이 1일 5,000엔씩 발생됩니다. - 현지에서 발생하는 입장료 ,식대비 등도 현지에서 직접 지불하시면 되십니다. -가이드 식비,입장료등 손님이 지불해주시는 조건 이십니다. 🔗 https://www.myrealtrip.com/traveler-experiences/3509073"
4472541,투어,tour,[화산 신비] 구마모토 아소화산·초천리·구로카와온천 1일 투어 （후쿠오카 출발）,https://experiences.myrealtrip.com/products/4472541,positive,"1인 가격-일일특가, 한글 안내원, 구로카와 온천 코스, 후쿠오카 출발","<img style=""aspect-ratio:1281/1714;"" src=""https://dry7pvlp22cox.c..."
4472541,투어,tour,[화산 신비] 구마모토 아소화산·초천리·구로카와온천 1일 투어 （후쿠오카 출발）,https://experiences.myrealtrip.com/products/4472541,positive,"1인 가격-일일특가, 한글 안내원, 구로카와 온천 코스, 후쿠오카 출발",⭐ 4.944444444444445 (리뷰 18개)
4472541,투어,tour,[화산 신비] 구마모토 아소화산·초천리·구로카와온천 1일 투어 （후쿠오카 출발）,https://experiences.myrealtrip.com/products/4472541,positive,"1인 가격-일일특가, 한글 안내원, 구로카와 온천 코스, 후쿠오카 출발",마이리얼트립에서 보기
4472541,투어,tour,[화산 신비] 구마모토 아소화산·초천리·구로카와온천 1일 투어 （후쿠오카 출발）,https://experiences.myrealtrip.com/products/4472541,positive,✅ 포함 사항,"• 일정에 기재된 차량 서비스 요금 • 차량 유류비, 통행료, 고속도로 통행료 • 운전기사 서비스 비용 • 만 0-2세 아동은 좌석없이 무료이며, 사전에 알려 주시기 바랍니다. 만 3세 이상 아동은 성인으로 간주됩니다."
4472541,투어,tour,[화산 신비] 구마모토 아소화산·초천리·구로카와온천 1일 투어 （후쿠오카 출발）,https://experiences.myrealtrip.com/products/4472541,negative,❌ 불포함 사항,"• (1) 원데이투어의 경우 짐을 가지고 다니는 것을 권장하지 않으며, 짐을 가지고 다닐 경우에는 등록시 메모해 주시기 바랍니다.1인당 무료로 짐 1개를 가져갈 수 있습니다. 수하물이 제한 크기를 초과할 경우 개당 20,000원의 요금이 부과됩니다. (2) 식사비 및 기타 개인경비는 포함되지 않습니다. (3) 개별 여행자 보험. (4) 선택 가능한 옵션 요금 불포함 초천리 승마 체험 비용 (1,500엔~8,000엔, 활동 내용에 따라 상이) 구로카와 온천 입욕료 (선택한 온천 시설에 따라 금액 변동). (5) 위에 언급되지 않은 기타 비용."
4472541,투어,tour,[화산 신비] 구마모토 아소화산·초천리·구로카와온천 1일 투어 （후쿠오카 출발）,https://experiences.myrealtrip.com/products/4472541,positive,📍 이용 안내,시간: 08:00
4472541,투어,tour,[화산 신비] 구마모토 아소화산·초천리·구로카와온천 1일 투어 （후쿠오카 출발）,https://experiences.myrealtrip.com/products/4472541,positive,📍 이용 안내,장소: 4-23 Hakataekichūōgai
4472541,투어,tour,[화산 신비] 구마모토 아소화산·초천리·구로카와온천 1일 투어 （후쿠오카 출발）,https://experiences.myrealtrip.com/products/4472541,negative,🔄 취소 정책,- 여행일 기준 1일 전 오전 9시 이전 통보 시: 여행 요금 100% 전액 환불 - 여행일 기준 1일 전 오전 9시 이후 통보 시 : 취소/환불 불가 *취소 요청 날짜와 시간은 여행 상품이 진행되는 현지 시간을 따릅니다.
4472541,투어,tour,[화산 신비] 구마모토 아소화산·초천리·구로카와온천 1일 투어 （후쿠오카 출발）,https://experiences.myrealtrip.com/products/4472541,positive,상품 설명 · copy_text,"**1인 가격-일일특가, 한글 안내원, 구로카와 온천 코스, 후쿠오카 출발** ⭐ 4.944444444444445 (리뷰 18개) <img style=""aspect-ratio:1281/1714;"" src=""https://dry7pvlp22cox.c... **포함 사항** • 일정에 기재된 차량 서비스 요금 • 차량 유류비, 통행료, 고속도로 통행료 • 운전기사 서비스 비용 **불포함 사항** • (1) 원데이투어의 경우 짐을 가지고 다니는 것을 권장하지 않으며, 짐을 가지고 다닐 경우에는 등록시 메모해 주시기 바랍니다.1인당 무료로 짐 1개를 가져갈 수 있습니다. 수하물이 제한 크기를 초과할 경우 개당 20,000원의 요금이 부과됩니다. (2) 식사비 및 기타 개인경비는 포함되지 않습니다. (3) 개별 여행자 보험. (4) 선택 가능한 옵션 요금 불포함 초천리 승마 체험 비용 (1,500엔~8,000엔, 활동 내용에 따라 상이) 구로카와 온천 입욕료 (선택한 온천 시설에 따라 금액 변동). (5) 위에 언급되지 않은 기타 비용. 🔗 https://www.myrealtrip.com/traveler-experiences/4472541"
3936156,투어,tour,"구마모토 아소 나카다케 분화구 + 구센리+구로카와온천 일일 투어,한국어 가이드",https://experiences.myrealtrip.com/products/3936156,positive,상품 설명 · 한국어 가이드,"<img style=""aspect-ratio:1440/961;"" src=""https://dry7pvlp22cox.cloudfront.net/..."
3936156,투어,tour,"구마모토 아소 나카다케 분화구 + 구센리+구로카와온천 일일 투어,한국어 가이드",https://experiences.myrealtrip.com/products/3936156,neutral,한국어 가이드,⭐ 4.545454545454546 (리뷰 11개)
3936156,투어,tour,"구마모토 아소 나카다케 분화구 + 구센리+구로카와온천 일일 투어,한국어 가이드",https://experiences.myrealtrip.com/products/3936156,neutral,한국어 가이드,마이리얼트립에서 보기
3936156,투어,tour,"구마모토 아소 나카다케 분화구 + 구센리+구로카와온천 일일 투어,한국어 가이드",https://experiences.myrealtrip.com/products/3936156,positive,✅ 포함 사항,"• （1）일정에 기재된 차량 서비스 요금 （2）차량 유류비, 통행료, 고속도로 통행료 （3）운전기사 서비스 비용 （4） 만 0-2세 아동은 좌석을 점유하지 않고 무료이며, 사전에 알려 주시기 바랍니다. 만 3세 이상 아동은 성인으로 간주됩니다"
3936156,투어,tour,"구마모토 아소 나카다케 분화구 + 구센리+구로카와온천 일일 투어,한국어 가이드",https://experiences.myrealtrip.com/products/3936156,negative,❌ 불포함 사항,"• (1) 숙박비, 식사비, 기타 개인소비.（아소화산박물관 입장권:JPY1100，구로카와온천：JPY1100） (2) 개별 여행자 보험"
3936156,투어,tour,"구마모토 아소 나카다케 분화구 + 구센리+구로카와온천 일일 투어,한국어 가이드",https://experiences.myrealtrip.com/products/3936156,positive,📍 이용 안내,시간: 07:50
3936156,투어,tour,"구마모토 아소 나카다케 분화구 + 구센리+구로카와온천 일일 투어,한국어 가이드",https://experiences.myrealtrip.com/products/3936156,positive,📍 이용 안내,장소: 오리엔탈 호텔 후쿠오카 하카타스테이션
3936156,투어,tour,"구마모토 아소 나카다케 분화구 + 구센리+구로카와온천 일일 투어,한국어 가이드",https://experiences.myrealtrip.com/products/3936156,negative,🔄 취소 정책,본 상품은 국외여행 표준약관 제6조(특약)에 따라 일반 소비자분쟁해결기준과 다른 취소수수료가 적용됩니다. 예약 전 취소 규정을 반드시 확인해 주세요. - 여행시작 3일 전까지 (~3) 통보시 : 전액 환불 - 여행시작 2일 전까지 (2) 통보시 : 상품 요금의 ...
3936156,투어,tour,"구마모토 아소 나카다케 분화구 + 구센리+구로카와온천 일일 투어,한국어 가이드",https://experiences.myrealtrip.com/products/3936156,positive,상품 설명 · copy_text,"**한국어 가이드** ⭐ 4.545454545454546 (리뷰 11개) <img style=""aspect-ratio:1440/961;"" src=""https://dry7pvlp22cox.cloudfront.net/... **포함 사항** • （1）일정에 기재된 차량 서비스 요금 （2）차량 유류비, 통행료, 고속도로 통행료 （3）운전기사 서비스 비용 （4） 만 0-2세 아동은 좌석을 점유하지 않고 무료이며, 사전에 알려 주시기 바랍니다. 만 3세 이상 아동은 성인으로 간주됩니다 **불포함 사항** • (1) 숙박비, 식사비, 기타 개인소비.（아소화산박물관 입장권:JPY1100，구로카와온천：JPY1100） (2) 개별 여행자 보험 🔗 https://www.myrealtrip.com/traveler-experiences/3936156"
3822239,투어,tour,[충전 USB] 가라토시장 모지코 고쿠라성 후쿠오카 버스투어 와쿠와쿠 기타큐슈선,https://experiences.myrealtrip.com/products/3822239,positive,상품 설명 · [충전 USB] 가라토시장 모지코 고쿠라성 후쿠오카 버스투어 와쿠와쿠 기타큐슈선,"<img style=""aspect-ratio:1500/750;"" src=""https://dry7pvlp22cox.cl..."
3822239,투어,tour,[충전 USB] 가라토시장 모지코 고쿠라성 후쿠오카 버스투어 와쿠와쿠 기타큐슈선,https://experiences.myrealtrip.com/products/3822239,neutral,[충전 USB] 가라토시장 모지코 고쿠라성 후쿠오카 버스투어 와쿠와쿠 기타큐슈선,⭐ 4.923076923076923 (리뷰 13개)
3822239,투어,tour,[충전 USB] 가라토시장 모지코 고쿠라성 후쿠오카 버스투어 와쿠와쿠 기타큐슈선,https://experiences.myrealtrip.com/products/3822239,neutral,[충전 USB] 가라토시장 모지코 고쿠라성 후쿠오카 버스투어 와쿠와쿠 기타큐슈선,마이리얼트립에서 보기
3822239,투어,tour,[충전 USB] 가라토시장 모지코 고쿠라성 후쿠오카 버스투어 와쿠와쿠 기타큐슈선,https://experiences.myrealtrip.com/products/3822239,positive,✅ 포함 사항,• 일일버스투어 비용 • 현지 한국인 가이드 • 고쿠라성 티켓(1인 1매) • 후쿠오카 시내 맛집 QR지도
3822239,투어,tour,[충전 USB] 가라토시장 모지코 고쿠라성 후쿠오카 버스투어 와쿠와쿠 기타큐슈선,https://experiences.myrealtrip.com/products/3822239,negative,❌ 불포함 사항,• 자유 중식 비용 개인 여행 경비 여행자보험
3822239,투어,tour,[충전 USB] 가라토시장 모지코 고쿠라성 후쿠오카 버스투어 와쿠와쿠 기타큐슈선,https://experiences.myrealtrip.com/products/3822239,positive,📍 이용 안내,시간: 08시 45분
3822239,투어,tour,[충전 USB] 가라토시장 모지코 고쿠라성 후쿠오카 버스투어 와쿠와쿠 기타큐슈선,https://experiences.myrealtrip.com/products/3822239,positive,📍 이용 안내,장소: 로손 오리엔탈호텔 후쿠오카점
3822239,투어,tour,[충전 USB] 가라토시장 모지코 고쿠라성 후쿠오카 버스투어 와쿠와쿠 기타큐슈선,https://experiences.myrealtrip.com/products/3822239,negative,🔄 취소 정책,본 상품은 국외여행 표준약관 제6조(특약)에 따라 일반 소비자분쟁해결기준과 다른 취소수수료가 적용됩니다. 예약 전 취소 규정을 반드시 확인해 주세요. - 여행시작 30일 전까지 (~30) 통보시 : 여행 요금 전액 환불 - 여행시작 20일 전까지 (29~20) ...
3822239,투어,tour,[충전 USB] 가라토시장 모지코 고쿠라성 후쿠오카 버스투어 와쿠와쿠 기타큐슈선,https://experiences.myrealtrip.com/products/3822239,positive,상품 설명 · copy_text,"**[충전 USB] 가라토시장 모지코 고쿠라성 후쿠오카 버스투어 와쿠와쿠 기타큐슈선** ⭐ 4.923076923076923 (리뷰 13개) <img style=""aspect-ratio:1500/750;"" src=""https://dry7pvlp22cox.cl... **포함 사항** • 일일버스투어 비용 • 현지 한국인 가이드 • 고쿠라성 티켓(1인 1매) **불포함 사항** • 자유 중식 비용 개인 여행 경비 여행자보험 🔗 https://www.myrealtrip.com/traveler-experiences/3822239"
