全国地方公共団体コード,地方公共団体名,区名,エリア,カテゴリー,屋台ID,屋台開店情報連携ID,新規屋台,名称,名称_カナ,名称_英語,住所,郵便番号,所在地_全国地方公共団体コード,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,緯度,経度,Google Map,アクセス,電話番号,Instagram情報,利用可能曜日,定休日,定休日_英語,営業時間,開始時間,終了時間,多言語メニュー,外国語での接客可能,子連れOK,車いすOK,チャージ・お通し無し,予約可能,貸切可能,レシート発行,現金,キャッシュレス決済可能,クレジットカード対応,開業／廃業フラグ,リード文,リード文_英語,本文,予算,URL,よかなびURL,外観写真,メニュー画像１_日本語,メニュー画像１_英語,メニュー画像２_日本語,メニュー画像２_英語,画像１,画像２,画像３,画像４,画像５,画像_ライセンス
401307,福岡県福岡市,中央区,天神,ラーメン/焼きラーメン/天ぷら/焼き鳥/おでん/餃子,122530,HL10039760,0,華,ハナ,Hana,〒810-0001 福岡県福岡市中央区天神2-14-13,810-0001,401307,福岡県福岡市中央区天神2-14-13,福岡県,福岡市,天神２丁目,14-13,33.5909981,130.3957306,https://maps.app.goo.gl/B3tC7zWiMFJETt8L9,西鉄天神大牟田線 西鉄福岡（天神）駅 徒歩1分,090-7385-9820,,日曜日/月曜日/火曜日/水曜日/木曜日/金曜日/土曜日,不定休,Irregular Holidays,18:30～2:00,18:30,2:00,0,0,0,1,1,0,0,0,1,0,0,0,バリバリの博多弁が飛び交う店内で博多気分満喫,This is a lively yatai where people speak Hakata dialect.,"料理は多い方というだけあって種類の豊富さは界隈のなかでもトップクラス。ガッツリ食べたい人もちょっと飲みたい人も〆のラーメンの人も寄ってみらんとね。いやなことを忘れるにはみんなでワイワイガヤガヤするのがいい、そんなときこそ華がおすすめ。【店主のオススメ！】焼きラーメン　750円おでん　150円バラ　150円※金額は2023年12月時点のものです。【関連サイト】・<a href=""https://tabelog.com/fukuoka/A4001/A400103/40024908/"">食べログ</a><iframe src=""https://www.google.com/maps/d/embed?mid=19Ldv463EYA7X7y2xmoB3CWEi_w_Rwq8&amp;ehbc=2E312F"" width=""100%"" height=""480""></iframe>",1500,https://gurunavi.com/ja/fbav932/rst/,https://yokanavi.com/yatai/122530/,https://yokanavi.com/assets/uploads/2024/07/094edd2ee5ef68dbd382f2af78f1db30.jpg,,,,,https://yokanavi.com/assets/uploads/2019/03/fbav932_s_0n5d.jpg,https://yokanavi.com/assets/uploads/2019/03/fbav932_s_0n5e.jpg,https://yokanavi.com/assets/uploads/2019/03/fbav932_s_0n5f.jpg,,,https://ckan.open-governmentdata.org/dataset/e06a31ee-2a80-4b5c-ad8b-a772bf2cf02b/resource/99a07119-c222-4a04-9bd8-1f91f50f7f9f/download/picinfo.pdf
401307,福岡県福岡市,中央区,天神,ラーメン/焼きラーメン/焼き鳥/おでん,122532,HL10039901,0,与作,ヨサク,Yosaku,〒810-0001 福岡県福岡市中央区天神2-14-13,810-0001,401307,福岡県福岡市中央区天神2-14-13,福岡県,福岡市,天神２丁目,14-13,33.5911576,130.3956811,https://maps.app.goo.gl/NEVq3rVJW1c4xaMJ7,地下鉄空港線（1号線） 天神駅 徒歩2分,090-6631-9756,,日曜日/月曜日/火曜日/水曜日/木曜日/金曜日/土曜日,不定休,Irregular Holidays,18:00～1:00,18:00,1:00,0,0,1,0,1,0,0,0,1,0,0,0,見た目とのギャップに^^おもしろい大将がお相手,This is a yatai run by an funny owner.,"ラーメンがおいしい店でラーメン肴にお酒が飲める感じです、焼きラーメンも自信の一品と言ってました。本格的に飲みたい場合はおでんがあればそれで十分かも。とりあえず一度気軽に声かけてのぞいてみてください。【店主のオススメ！】ラーメン　600円※金額は2023年12月時点のものです。【関連サイト】 ・<a href=""https://tabelog.com/fukuoka/A4001/A400103/40047316/"">食べログ</a><iframe src=""https://www.google.com/maps/d/embed?mid=1pxmOgeXY-cHShSPiroyRSLdZNwqN74w&amp;ehbc=2E312F"" width=""100%"" height=""480""></iframe>",1500,https://gurunavi.com/ja/fbav934/rst/,https://yokanavi.com/yatai/122532/,https://yokanavi.com/assets/uploads/2020/12/fbav934_s_0n5c.jpg,,,,,https://yokanavi.com/assets/uploads/2019/03/fbav934_s_0n5d.jpg,https://yokanavi.com/assets/uploads/2019/03/fbav934_s_0n5e.jpg,https://yokanavi.com/assets/uploads/2019/03/fbav934_s_0n5f.jpg,https://yokanavi.com/assets/uploads/2019/03/fbav934_s_0n5g.jpg,https://yokanavi.com/assets/uploads/2020/12/fbav934_s_0n5c.jpg,https://ckan.open-governmentdata.org/dataset/e06a31ee-2a80-4b5c-ad8b-a772bf2cf02b/resource/99a07119-c222-4a04-9bd8-1f91f50f7f9f/download/picinfo.pdf
401307,福岡県福岡市,中央区,天神,ラーメン/焼き鳥/餃子,122533,HL10039635,0,味府,アジフ,Ajifu,〒810-0001 福岡県福岡市中央区天神2-1-1,810-0001,401307,福岡県福岡市中央区天神2-1-1,福岡県,福岡市,天神２丁目,1-1,33.5882149,130.400613,https://maps.app.goo.gl/aAoYqT4qCACxXXC37,西鉄天神大牟田線 西鉄福岡（天神）駅 徒歩3分,090-4773-5020,,火曜日/水曜日/木曜日/金曜日/土曜日,日曜日/月曜日,Monday/Sunday,19:00～0:30,19:00,0:30,0,0,1,1,1,1,1,0,1,0,0,0,昭和47年創業の老舗屋台おいしい料理とお酒を,This is a long-established yatai that was founded in 1971.,"注文してから焼き上げるぎょうざは油っこくなく、ひとりで2人前を頼むお客さんも多い人気のメニュー。 古くからある屋台だけに、お客さん同士も顔なじみ。 初めてお客さんや女性ひとりのお客さんにも、顔なじみの雰囲気で気軽に声をかけられ、楽しい時間を過ごせる屋台です。【店主のオススメ！】 ラーメン　650円餃子（10個）　650円手羽先骨抜き　450円※金額は2023年12月時点のものです。【予約】<a href=""tel:09047735020"">電話受付</a>【貸切】12人、２時間制限で可能。【関連サイト】・<a href=""https://tabelog.com/fukuoka/A4001/A400103/40006615/"">食べログ</a><iframe src=""https://www.google.com/maps/d/u/1/embed?mid=1IkWMedxHt6x7J91FU8eJMHWOAgD54cI&amp;ehbc=2E312F"" width=""100%"" height=""480""></iframe>",2500,,https://yokanavi.com/yatai/122533/,https://yokanavi.com/assets/uploads/2020/12/fbav936_s_0n5c.jpg,,,,,https://yokanavi.com/assets/uploads/2019/03/fbav936_s_0n5d.jpg,https://yokanavi.com/assets/uploads/2019/03/fbav936_s_0n5e.jpg,https://yokanavi.com/assets/uploads/2019/03/fbav936_s_0n5f.jpg,https://yokanavi.com/assets/uploads/2020/12/fbav936_s_0n5c.jpg,,https://ckan.open-governmentdata.org/dataset/e06a31ee-2a80-4b5c-ad8b-a772bf2cf02b/resource/99a07119-c222-4a04-9bd8-1f91f50f7f9f/download/picinfo.pdf
401307,福岡県福岡市,中央区,天神,ラーメン/焼きラーメン/焼き鳥/おでん/餃子/海外の料理,122534,,0,満龍,マンリュウ,Manryu,〒810-0001 福岡県福岡市中央区天神4-2-1,810-0001,401307,福岡県福岡市中央区天神4-2-1,福岡県,福岡市,天神４丁目,2-1,33.592899,130.4001575,https://maps.app.goo.gl/FCKxKKgorfXrcByt8,西鉄天神大牟田線 西鉄福岡（天神）駅 徒歩3分,090-3196-6056,,月曜日/火曜日/水曜日/木曜日/金曜日/土曜日,日曜日/祝日,Sunday/National Holiday,18:00～1:00,18:00,1:00,0,0,1,1,1,1,1,0,1,0,0,0,当店名物！明太子入り玉子焼きが人気の屋台です！,This yatai is popular for tamagoyaki with mentaiko.,"夫婦で36年目明太玉子焼きも36年目もともと板前だった大将の腕が作り出す料理の数々はどれもおいしい。 このおいしさにひかれてくる県内外の常連さん曰く「ここに来ると落ち着く、博多に帰ってきた感じがする」とみんな口をそろえていいます。女性一人やお子さん連れでも気軽に寄れますのでぜひ。【店主のオススメ！】博多明太卵焼き　800円どて味そ　400円おでん盛り合わせ　550円※金額は2023年12月時点のものです。【予約】<a href=""tel:09031966056"">電話受付</a>【関連サイト】 ・<a href=""https://tabelog.com/fukuoka/A4001/A400103/40033544/"">食べログ</a><iframe src=""https://www.google.com/maps/d/embed?mid=1ahG_4Cr1tycB6XSLMXFzHD7BbP2HZzA&amp;ehbc=2E312F"" width=""100%"" height=""480""></iframe>",2500,,https://yokanavi.com/yatai/122534/,https://yokanavi.com/assets/uploads/2020/12/fbav937_s_0n5c.jpg,,,,,https://yokanavi.com/assets/uploads/2019/03/fbav937_s_0n5d.jpg,https://yokanavi.com/assets/uploads/2019/03/fbav937_s_0n5e.jpg,https://yokanavi.com/assets/uploads/2019/03/fbav937_s_0n5f.jpg,https://yokanavi.com/assets/uploads/2020/12/fbav937_s_0n5c.jpg,,https://ckan.open-governmentdata.org/dataset/e06a31ee-2a80-4b5c-ad8b-a772bf2cf02b/resource/99a07119-c222-4a04-9bd8-1f91f50f7f9f/download/picinfo.pdf
401307,福岡県福岡市,中央区,天神,ラーメン/焼き鳥/おでん/餃子,122535,HL10040192,0,鬼多郎,キタロウ,Kitaro,〒810-0004 福岡県福岡市中央区渡辺通4-6,810-0004,401307,福岡県福岡市中央区渡辺通4-6,福岡県,福岡市,渡辺通４丁目,6,33.5857368,130.4029881,https://maps.app.goo.gl/osfWsNVzpa51wSB68,西鉄天神大牟田線 西鉄福岡（天神）駅 徒歩5分,090-8298-9326,,月曜日/火曜日/水曜日/木曜日/金曜日/土曜日,日曜日,Sunday,18:00～3:00,18:00,3:00,1,0,1,1,1,0,0,0,1,1,0,0,鬼多郎はここから始まった屋台です,"This yatai is particular about its food, so you can enjoy it no matter how many times you visit.","各店舗スタイルは違うけど従業員の雰囲気はなぜか同じ。 食べ物ひとつひとつに工夫があって飽きさせないようにしてあるおかげで何度来店しても十分に楽しめます。従業員も話し上手だから料理が出てくる間もあきがくることはなく隣のお客さんともすぐ仲良くなれるのがこのお店の特徴です。【店主のオススメ！】 餃子　400円おでん　150円～焼き鳥　100円～※金額は2023年12月時点のものです。【関連サイト】・<a href=""https://tabelog.com/fukuoka/A4001/A400103/40042154/"">食べログ</a> ・<a href=""https://ja-jp.facebook.com/kitaro.kyonosuke/"">facebook</a><iframe src=""https://www.google.com/maps/d/embed?mid=1TiLjg8PgPQDqm5HJDrDXFLZiroL6c1s&amp;ehbc=2E312F"" width=""100%"" height=""480""></iframe>",2500,https://gurunavi.com/ja/fbav938/rst/,https://yokanavi.com/yatai/122535/,https://yokanavi.com/assets/uploads/2020/12/fbav938_s_0n5c.jpg,,,,,https://yokanavi.com/assets/uploads/2019/03/fbav938_s_0n5d.jpg,https://yokanavi.com/assets/uploads/2018/05/ErcRCzQVQAEL8bw-scaled.jpg,https://yokanavi.com/assets/uploads/2020/12/fbav938_s_0n5c.jpg,,,https://ckan.open-governmentdata.org/dataset/e06a31ee-2a80-4b5c-ad8b-a772bf2cf02b/resource/99a07119-c222-4a04-9bd8-1f91f50f7f9f/download/picinfo.pdf
401307,福岡県福岡市,中央区,天神,ラーメン/焼きラーメン/おでん/中華料理,122537,HL10039711,0,長浜ラーメンおかもと,ナガハマラーメンオカモト,Okamoto,〒810-0004 福岡県福岡市中央区渡辺通4-1,810-0004,401307,福岡県福岡市中央区渡辺通4-1,福岡県,福岡市,渡辺通４丁目,1,33.5854152,130.4032779,https://maps.app.goo.gl/2zFkF1Nu3kprA2ar6,西鉄天神大牟田線 薬院駅 徒歩3分,090-3798-7347,https://www.instagram.com/yataiokamoto/,日曜日/月曜日/火曜日/木曜日/金曜日/土曜日,不定休,Irregular Holidays,19:00～3:00,19:00,3:00,1,0,1,1,1,0,1,0,1,1,0,0,芸能人やスポーツ選手にも愛される屋台,This yatai is loved by many celebrities and athletes.,"こちらから話しかけないと微笑んでくれないほどシャイなマスターのもとに集まる常連さんのノリツッコミは芸人バリ大将の無口なところをお客さんがフォローしてくれてるようで、そのやりとりに観光で来た初めてのお客さんも思わずにっこり。 ラーメン一杯だけでも注文できるのでちょっと寄ってみてはいかが？【店主のオススメ！】 ラーメン／皿うどん／牛タン <a href=""https://yokanavi.com/assets/uploads/2023/05/991dc5a78c50b95ad17d1e2fe4c36bce.jpg"" target=""_blank"" rel=""noopener""><img loading=""lazy"" class=""size-large "" src=""https://yokanavi.com/assets/uploads/2023/05/991dc5a78c50b95ad17d1e2fe4c36bce.jpg"" alt="""" width=""100%"" height=""683"" /></a> ※写真の金額は2023年5月時点のものです。【関連サイト】・<a href=""https://yataiokamoto.com/"">ホームページ</a> ・<a href=""https://tabelog.com/fukuoka/A4001/A400103/40004983/"">食べログ</a> ・<a href=""https://ja-jp.facebook.com/people/%E5%B1%8B%E5%8F%B0%E3%81%8A%E3%81%8B%E3%82%82%E3%81%A8/100063590319628/"">facebook</a> ・<a href=""https://twitter.com/yatai_okamoto"">twitter（現X）</a> ・<a href=""https://www.instagram.com/yataiokamoto/"">instagram</a><iframe src=""https://www.google.com/maps/d/embed?mid=1rpqhg47AmFo_nIm4UaOdgVmQvLON2ns&amp;ehbc=2E312F"" width=""100%"" height=""480""></iframe>",2500,https://gurunavi.com/ja/fbav941/rst/,https://yokanavi.com/yatai/122537/,https://yokanavi.com/assets/uploads/2020/12/fbav941_s_0n5c.jpg,https://yokanavi.com/assets/uploads/2024/07/422986a7820ae27777587eb8d815cd2c.jpg,,https://yokanavi.com/assets/uploads/2024/07/5dab7a4ecea0c92f117a5bcf18ede456.jpg,,https://yokanavi.com/assets/uploads/2019/03/fbav941_s_0n5d.jpg,,,,,https://ckan.open-governmentdata.org/dataset/e06a31ee-2a80-4b5c-ad8b-a772bf2cf02b/resource/99a07119-c222-4a04-9bd8-1f91f50f7f9f/download/picinfo.pdf
401307,福岡県福岡市,博多区,中洲,うどん/天ぷら/焼き鳥/おでん,122538,,0,大政,オオマサ,Omasa,〒810-0801 福岡県福岡市博多区中洲5-4,810-0801,401307,福岡県福岡市博多区中洲5-4,福岡県,福岡市,中洲５丁目,4,33.5941031,130.4033345,https://maps.app.goo.gl/PtSVC8b4RA8vp8D78,地下鉄空港線（1号線） 中洲川端駅 徒歩3分,090-3734-1618,,月曜日/火曜日/水曜日/木曜日/金曜日/土曜日,日曜日,Sunday,18:00～23:00,18:00,23:00,0,0,1,1,1,1,0,0,1,0,0,0,先代の大将もまだ現役でおしゃべりの相手をしてくれます,It is a friendly yatai with many regular customers.,"とにかく常連さんが多く、和気あいあい感がにじみ出てます。「先代のご夫婦が築き上げた暖簾をまもり味を守り、ここまでやって来れました」とは現大将。料理の種類の多さは驚くほどで、そのうえ料金は据え置きで安い。 おすすめは天ぷらで、サクサク感がたまりません。 そのほかにも季節ものはいろいろあるので気軽に行ってみてね。【店主のオススメ！】 天ぷら　800円※金額は2023年12月時点のものです。【予約】<a href=""tel:09037341618"">電話受付</a>【特集記事】 ・<a href=""https://yokanavi.com/feature/199729/"">屋台はラーメンだけじゃない！　〆に食べたい“屋台メシ”</a>【関連サイト】 ・<a href=""https://tabelog.com/fukuoka/A4001/A400102/40040886/"">食べログ</a><iframe src=""https://www.google.com/maps/d/embed?mid=1xDlZCOo_E_5qSWl4g_jKhuO50PD0KsA&amp;ehbc=2E312F"" width=""100%"" height=""480""></iframe>",2500,,https://yokanavi.com/yatai/122538/,https://yokanavi.com/assets/uploads/2020/12/fbav942_s_0n5c.jpg,,,,,https://yokanavi.com/assets/uploads/2019/03/fbav942_s_0n5d.jpg,https://yokanavi.com/assets/uploads/2020/12/yatai_omasa_1-scaled.jpg,https://yokanavi.com/assets/uploads/2020/12/Yatai_omasa_2_sashi-scaled.jpg,https://yokanavi.com/assets/uploads/2020/12/fbav942_s_0n5c.jpg,,https://ckan.open-governmentdata.org/dataset/e06a31ee-2a80-4b5c-ad8b-a772bf2cf02b/resource/99a07119-c222-4a04-9bd8-1f91f50f7f9f/download/picinfo.pdf
401307,福岡県福岡市,博多区,その他,ラーメン/おでん,122539,,0,飛車浬,ピシャリ,Pishari,〒812-0013 福岡県福岡市博多区博多駅東2-5,812-0013,401307,福岡県福岡市博多区博多駅東2-5,福岡県,福岡市,博多駅東２丁目,5,33.5881799,130.4225307,https://maps.app.goo.gl/HqhuoiKCsyCzeRtS8,地下鉄空港線（1号線） 博多駅 徒歩2分,090-3198-4860,,月曜日/火曜日/水曜日/木曜日/金曜日/土曜日,日曜日,Sunday,17:00～2:00,17:00,2:00,0,0,1,1,1,0,0,0,1,0,0,0,博多に来たらまずは屋台で博多ラーメン駅前の名店は観光客でいつもいっぱい,The famous yatai in front of Hakata Station is always full of tourists.,"博多駅のまんまえという立地もあって、お客さんは出張族や観光客が多い。わざわざ遠方から屋台気分が味わいたくて来店する方もいるとか。 博多といったら博多ラーメンのイメージを崩さないために、 豚骨からじっくり煮込んでだしを取った屋台自慢のラーメンは人気店にも引けを取らない味でお客さんも納得。【店主のオススメ！】 ラーメン　600円※金額は2023年12月時点のものです。【関連サイト】 ・<a href=""https://tabelog.com/fukuoka/A4001/A400101/40048526/"">食べログ</a><iframe src=""https://www.google.com/maps/d/embed?mid=1b_O_AXF_raVouA3TZCIzvMPeMDOU7SU&amp;ehbc=2E312F"" width=""100%"" height=""480""></iframe>",2500,,https://yokanavi.com/yatai/122539/,https://yokanavi.com/assets/uploads/2020/12/fbav944_s_0n5c.jpg,,,,,https://yokanavi.com/assets/uploads/2019/03/fbav944_s_0n5d.jpg,https://yokanavi.com/assets/uploads/2019/03/fbav944_s_0n5e.jpg,https://yokanavi.com/assets/uploads/2020/12/fbav944_s_0n5c.jpg,,,https://ckan.open-governmentdata.org/dataset/e06a31ee-2a80-4b5c-ad8b-a772bf2cf02b/resource/99a07119-c222-4a04-9bd8-1f91f50f7f9f/download/picinfo.pdf
401307,福岡県福岡市,博多区,その他,ラーメン/焼きラーメン/おでん,124484,,0,屋台桜,ヤタイザクラ,Yataizakura,〒812-0013 福岡県福岡市博多区博多駅東2-5（スターパーキング前）,812-0013,401307,福岡県福岡市博多区博多駅東2-5（スターパーキング前）,福岡県,福岡市,博多駅東２丁目,5（スターパーキング前）,33.5880943,130.4224283,https://maps.app.goo.gl/hjHYdTCtXHNHFL1p7,地下鉄空港線（1号線） 博多駅 徒歩2分,,,日曜日/月曜日/火曜日/水曜日/木曜日/金曜日/土曜日,不定休,Irregular Holidays,19:00～0:00,19:00,0:00,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,https://yokanavi.com/yatai/124484/,,,,,,,,,,,https://ckan.open-governmentdata.org/dataset/e06a31ee-2a80-4b5c-ad8b-a772bf2cf02b/resource/99a07119-c222-4a04-9bd8-1f91f50f7f9f/download/picinfo.pdf
401307,福岡県福岡市,博多区,中洲,天ぷら/焼き鳥,124488,HL10040522,0,一平,イッペイ,Ippei,〒810-0801 福岡県福岡市博多区中洲4-1,810-0801,401307,福岡県福岡市博多区中洲4-1,福岡県,福岡市,中洲４丁目,1,33.5913596,130.4070801,https://maps.app.goo.gl/KRbSFezv5L2Z3SoQA,地下鉄空港線（1号線） 中洲川端駅 徒歩5分,,,日曜日/月曜日/火曜日/水曜日/木曜日/金曜日/土曜日,不定休,Irregular Holidays,19:00～0:00,19:00,0:00,0,0,1,1,1,0,0,0,1,0,0,0,,,"【店主のオススメ！】 天ぷら盛り合わせ　2,000円※金額は2023年12月時点のものです。<iframe src=""https://www.google.com/maps/d/u/1/embed?mid=1BfllgBqeJWXb7hU8F1jVDVjs5dzH184&amp;ehbc=2E312F"" width=""100%"" height=""480""></iframe>",,,https://yokanavi.com/yatai/124488/,,,,,,,,,,,https://ckan.open-governmentdata.org/dataset/e06a31ee-2a80-4b5c-ad8b-a772bf2cf02b/resource/99a07119-c222-4a04-9bd8-1f91f50f7f9f/download/picinfo.pdf
401307,福岡県福岡市,博多区,中洲,ラーメン/焼き鳥/おでん/餃子/韓国料理,124490,HL10040058,0,のんきや,ノンキヤ,Nonkiya,〒810-0801 福岡県福岡市博多区中洲5-5（ファミリーマート前）,810-0801,401307,福岡県福岡市博多区中洲5-5（ファミリーマート前）,福岡県,福岡市,中洲５丁目,5（ファミリーマート前）,33.5943748,130.4035802,https://maps.app.goo.gl/6t8G5czFVxd1pZqHA,,,,日曜日/月曜日/火曜日/水曜日/木曜日/金曜日/土曜日,不定休,Irregular Holidays,19:00～0:00,19:00,0:00,0,0,1,1,1,0,0,0,1,0,0,0,,,"【店主のオススメ！】 ラーメン　550円おでん　150円餃子　450円 ※金額は2023年12月時点のものです。【関連サイト】 ・<a href=""https://tabelog.com/fukuoka/A4001/A400102/40042398/"">食べログ</a> ・<a href=""https://twitter.com/yatai_nonkiya?lang=ja"">twitter（現X）</a><iframe src=""https://www.google.com/maps/d/u/1/embed?mid=1uDdu1I78axm6Bj40UOS2_pM83kDImDg&amp;ehbc=2E312F"" width=""100%"" height=""480""></iframe>",,,https://yokanavi.com/yatai/124490/,,,,,,,,,,,https://ckan.open-governmentdata.org/dataset/e06a31ee-2a80-4b5c-ad8b-a772bf2cf02b/resource/99a07119-c222-4a04-9bd8-1f91f50f7f9f/download/picinfo.pdf
401307,福岡県福岡市,博多区,中洲,ラーメン/焼きラーメン/焼き鳥/おでん/餃子,124491,HL10040250,0,さんゆう,サンユウ,Sanyu,〒810-0801 福岡県福岡市博多区中洲1-8（清流公園内）,810-0801,401307,福岡県福岡市博多区中洲1-8（清流公園内）,福岡県,福岡市,中洲１丁目,8（清流公園内）,33.5904806,130.4081838,https://maps.app.goo.gl/vaWxxoxVCrB9RDNd6,地下鉄空港線（1号線） 中洲川端駅 徒歩5分,,,日曜日/月曜日/火曜日/水曜日/金曜日/土曜日,不定休,Irregular Holidays,19:00～0:00,19:00,0:00,1,1,1,1,1,0,1,0,1,0,0,0,,,"【店主のオススメ！】 焼きラーメン　900円もつ焼き　1,000円おでん　1,100円 ※金額は2023年12月時点のものです。【関連サイト】・<a href=""https://tabelog.com/fukuoka/A4001/A400102/40003443/"">食べログ</a><iframe src=""https://www.google.com/maps/d/u/1/embed?mid=13egqiPpHzDJBT8Sk36uG-PtUzIwNOqg&amp;ehbc=2E312F"" width=""100%"" height=""480""></iframe>",,,https://yokanavi.com/yatai/124491/,,,,,,,,,,,https://ckan.open-governmentdata.org/dataset/e06a31ee-2a80-4b5c-ad8b-a772bf2cf02b/resource/99a07119-c222-4a04-9bd8-1f91f50f7f9f/download/picinfo.pdf
401307,福岡県福岡市,博多区,中洲,ラーメン/焼きラーメン/焼き鳥/おでん,124492,HL10040172,0,大ちゃん,ダイチャン,Daichan,〒810-0801 福岡県福岡市博多区中洲1-8（清流公園内）,810-0801,401307,福岡県福岡市博多区中洲1-8（清流公園内）,福岡県,福岡市,中洲１丁目,8（清流公園内）,33.5906616,130.4080669,https://maps.app.goo.gl/NQ1TvETH26ox5G1F9,地下鉄空港線（1号線） 中洲川端駅 1番出口 徒歩10分,,,日曜日/月曜日/火曜日/水曜日/木曜日/金曜日/土曜日,不定休,Irregular Holidays,19:00～0:00,19:00,0:00,1,0,1,1,1,0,0,0,1,0,0,0,,,"【店主のオススメ！】 ラーメン　770円 ※金額は2023年12月時点のものです。【関連サイト】・<a href=""https://tabelog.com/fukuoka/A4001/A400102/40028732/"">食べログ</a><iframe src=""https://www.google.com/maps/d/u/1/embed?mid=1rIys19LoarrRIs3tm2xMTAPBlB0SuN0&amp;ehbc=2E312F"" width=""100%"" height=""480""></iframe>",,,https://yokanavi.com/yatai/124492/,,,,,,,,,,,https://ckan.open-governmentdata.org/dataset/e06a31ee-2a80-4b5c-ad8b-a772bf2cf02b/resource/99a07119-c222-4a04-9bd8-1f91f50f7f9f/download/picinfo.pdf
401307,福岡県福岡市,博多区,中洲,天ぷら/おでん,124493,HL10040517,0,紀文,キブン,Kibun,〒810-0801 福岡県福岡市博多区中洲1-8（清流公園内）,810-0801,401307,福岡県福岡市博多区中洲1-8（清流公園内）,福岡県,福岡市,中洲１丁目,8（清流公園内）,33.5905481,130.4080086,https://maps.app.goo.gl/d9NJ362SEGzKYQaR9,地下鉄空港線（1号線） 中洲川端駅 1番出口 徒歩10分,,,日曜日/月曜日/火曜日/木曜日/金曜日/土曜日,不定休,Irregular Holidays,19:00～0:00,19:00,0:00,0,0,0,0,1,1,1,0,1,0,0,0,,,"【店主のオススメ！】 天ぷら　1,800円おでん　900円※金額は2023年12月時点のものです。【関連サイト】 ・<a href=""https://tabelog.com/fukuoka/A4001/A400101/40052600/"">食べログ</a><iframe src=""https://www.google.com/maps/d/embed?mid=1CanMtiKpwe9Ckm02tLXeOs5iixkOgNI&amp;ehbc=2E312F"" width=""100%"" height=""480""></iframe>",,,https://yokanavi.com/yatai/124493/,,,,,,,,,,,https://ckan.open-governmentdata.org/dataset/e06a31ee-2a80-4b5c-ad8b-a772bf2cf02b/resource/99a07119-c222-4a04-9bd8-1f91f50f7f9f/download/picinfo.pdf
401307,福岡県福岡市,博多区,中洲,天ぷら/焼き鳥,124494,HL10039769,0,司,ツカサ,Tsukasa,〒810-0801 福岡県福岡市博多区中洲1-8（清流公園内）,810-0801,401307,福岡県福岡市博多区中洲1-8（清流公園内）,福岡県,福岡市,中洲１丁目,8（清流公園内）,33.5904987,130.4080992,https://maps.app.goo.gl/C796Y3AovDCHwsK37,地下鉄空港線（1号線） 中洲川端駅 徒歩5分,,,日曜日/月曜日/火曜日/水曜日/木曜日/金曜日/土曜日,不定休,Irregular Holidays,19:00～0:00,19:00,0:00,1,1,1,1,1,0,0,0,1,0,0,0,,,"【店主のオススメ！】 明太子天ぷら　1,000円串盛り合わせ　1,200円明太子肉巻き　700円 ※金額は2023年12月時点のものです。【関連サイト】・<a href=""https://tabelog.com/fukuoka/A4001/A400102/40005719/"">食べログ</a><iframe src=""https://www.google.com/maps/d/embed?mid=10JtO_f_IS3Viap8T4JBWGc5n6BuXb34&amp;ehbc=2E312F"" width=""100%"" height=""480""></iframe>",,,https://yokanavi.com/yatai/124494/,,,,,,,,,,,https://ckan.open-governmentdata.org/dataset/e06a31ee-2a80-4b5c-ad8b-a772bf2cf02b/resource/99a07119-c222-4a04-9bd8-1f91f50f7f9f/download/picinfo.pdf
401307,福岡県福岡市,博多区,中洲,ラーメン/焼き鳥/おでん,124495,HL10040095,0,たっちゃん,タッチャン,Tatchan,〒810-0801 福岡県福岡市博多区中洲1-8（清流公園内）,810-0801,401307,福岡県福岡市博多区中洲1-8（清流公園内）,福岡県,福岡市,中洲１丁目,8（清流公園内）,33.5903829,130.4082876,https://maps.app.goo.gl/oZ5opCS4wN1tbkCw7,地下鉄空港線（1号線） 中洲川端駅 1番出口 徒歩10分,,https://www.instagram.com/nakasuyatai_tacchan/?hl=ja,日曜日/月曜日/火曜日/水曜日/木曜日/土曜日,不定休,Irregular Holidays,19:00～0:00,19:00,0:00,1,1,0,1,1,0,0,0,1,0,0,0,博多名物を取り揃えてます。お気軽にお立ち寄りください。,A food stall with Hakata specialties. Please feel free to drop by.,"博多名物を取り揃えてます。 お気軽にお立ち寄りください。【店主のオススメ！】 ラーメン　850円焼きとり盛り合わせ　1,200円※金額は2023年12月時点のものです。【関連サイト】 ・<a href=""https://www.instagram.com/nakasuyatai_tacchan/?hl=ja"">instagram</a> ・<a href=""https://tabelog.com/fukuoka/A4001/A400102/40024926/"">食べログ</a><iframe src=""https://www.google.com/maps/d/u/1/embed?mid=1sqSgzWv3C495r4H5lRSYuRW9fcQ_yXM&amp;ehbc=2E312F"" width=""100%"" height=""480""></iframe>",,,https://yokanavi.com/yatai/124495/,,,,,,,,,,,https://ckan.open-governmentdata.org/dataset/e06a31ee-2a80-4b5c-ad8b-a772bf2cf02b/resource/99a07119-c222-4a04-9bd8-1f91f50f7f9f/download/picinfo.pdf
