spot_id,name_local,name_ko,translation_status,description,areas,categories,source_url,disposition,classification,reason
26916,聖福寺,쇼후쿠지,official_korean,臨済宗妙心寺派で、山号は安国山。建久６年（1195）に千光祖師･栄西禅師の開山、源頼朝公の開基。博多居住の宋人･百堂跡に創建され、山門の扁額『扶桑最初禅窟』は後鳥羽上皇の宸筆で、「日本最初の禅寺」という意味。六祖大鑑禅師像などの国指定重要文化財を所蔵し、禅寺の伽藍配置をよくとどめる境内は国指定の史跡となっている。文化・文政期の仙厓和尚はユニークで、含蓄に富んだ書画によって衆生済度した名僧とし...,博多旧市街,歴史・神社・仏閣,https://yokanavi.com/spots/26916,accepted,heritage_or_religious_site,official sightseeing catalog and primary visitor-facing category
118282,若八幡宮,와카하치만구,official_korean,祭神は，仁徳天皇，大己貴命（おおなむちのみこと），少彦名命（すくなひこなのみこと）。俗称「やくはちまん」「厄除八幡」とも呼ばれ，市内のみならず，周辺地域からも広い信仰を集めている。新暦・旧暦の大みそかには，毎年深夜まで厄除，厄ばらいの祈願を行う人々で大変にぎわっている。 厄年には前厄・本厄・後厄があり，３年続けて参拝すれば次の年には厄落としになるとされている。,博多旧市街,歴史・神社・仏閣|建築物,https://yokanavi.com/spots/118282,accepted,heritage_or_religious_site,official sightseeing catalog and primary visitor-facing category
76960,荘厳寺,쇼곤지,official_korean,荘厳寺は、志賀島渡船場から徒歩で約6分の場所にあり、歴史がある禅宗のお寺です。縁結びのお寺としても有名で、お寺から見下ろす博多湾の眺めは最高です。また、お寺の行事が無い日には、坐禅体験、抹茶体験、写経体験（有料）も行われており、海外からのお客様にも大変満足いただいています。※坐禅体験、抹茶体験、写経体験については、当日現地にてご確認ください。,EAST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/76960,accepted,heritage_or_religious_site,official sightseeing catalog and primary visitor-facing category
26892,西新元寇防塁,니시진 몽고침입 방루터,official_korean,20kmにわたる元寇防塁のほぼ中間にあたるのが西新・百道地区の防塁。文永の役（1274年）では元軍がこの百道浜に上陸し、祖原、鳥飼、赤坂一帯が戦場となった。その後、この防塁が築かれた。大正9年、西新の防塁が発掘され、石塁が露出。昭和44年に本格的発掘調査が行われた。国指定史跡。,シーサイドももち・早良,歴史・神社・仏閣,https://yokanavi.com/spots/26892,accepted,heritage_or_religious_site,official sightseeing catalog and primary visitor-facing category
26859,那珂八幡古墳（なかはちまんこふん）,나카하치망 고분,official_korean,墳長75ｍ以上、高さ8ｍの前方後円墳で、福岡市の指定史跡。古墳時代初期に築かれたものとされている。墳丘は地山整形と盛土からなり、周囲には鍵穴形に周溝がめぐらされている。内部主体は後円部の中央に2基あり、第1主体は未調査、第2主体は長さ2.3ｍの割竹形木棺の直葬で、三角縁神獣鏡と玉類が出土した。福岡平野の首長墓の系譜では最古に属するものとされている。,博多駅,歴史・神社・仏閣,https://yokanavi.com/spots/26859,accepted,heritage_or_religious_site,official sightseeing catalog and primary visitor-facing category
26826,金印公園,긴인 공원,official_korean,天明4年（1784）、志賀島の農民甚兵衛が、大石の下から「漢委奴國王」金印を発見したと伝えられる所。 能古島の也良岬を対岸に望む公園の入口には、「漢委奴國王金印発光之処」記念碑が建ち、園内には志賀島を中心とした古代の地図や福岡の地と関係の深かった中国の古代史家で文学者でもあった郭沫若の詩碑などが建立されている。卑弥呼の時代を思い起こさせる風景がそこにある。,EAST COAST,歴史・神社・仏閣|自然・景観|ファミリー,https://yokanavi.com/spots/26826,accepted,heritage_or_religious_site,official sightseeing catalog and primary visitor-facing category
26903,香椎宮,카시이구,official_korean,祭神は仲哀天皇・神功皇后、また応神天皇・住吉大神も共に祭る。西征中この地で没した仲哀天皇の霊を、神功皇后が祀ったのが宮の起源とされる。香椎は鴻臚館貿易の衰退した12世紀から博多津に代わって栄えた貿易港で、元寇の際は豊後･大友氏が香椎、多々良地区を警固してから、大友氏の支配を受けるようになった。香椎造りで著名な本殿は、国指定の重要文化財。周辺には武内宿禰ゆかりの不老水や、神功皇后ゆかりの綾杉の...,EAST COAST,歴史・神社・仏閣|建築物,https://yokanavi.com/spots/26903,accepted,heritage_or_religious_site,official sightseeing catalog and primary visitor-facing category
27133,鴻臚館跡展示館,'고로칸 터' 전시관,official_korean,「鴻臚館」とは、飛鳥、奈良、平安時代に築かれた外交のための迎賓館。平安京（京都）、難波（大阪）、そして筑紫（福岡）の3ヵ所に設けられた。その中で唯一発掘調査によって遺跡の解明が進むのが現福岡市中央区にある筑紫の「鴻臚館」なのだ。文献上には持統２年（688）、「筑紫館（つくしのむろつみ）」として初めて現れ、平安時代になって中国風の「鴻臚館」という名に変わった。７世紀後半から11世紀まで約400...,大濠・六本松,歴史・神社・仏閣,https://yokanavi.com/spots/27133,accepted,heritage_or_religious_site,official sightseeing catalog and primary visitor-facing category
26937,龍宮寺,류구지 절,official_korean,浄土宗。開山は谷阿上人。当初は袖の湊の海辺にあり浮御堂と称していたが、貞応元年（1222）に海中より人魚が出現した際に国家長久の瑞兆と占われた。その人魚を寺内に埋葬したことにちなんで寺名を龍宮寺と改称。この時朝廷より下向した勅使･冷泉中納言の姓をとって冷泉山と号するようになった。文明12年（1480）、正風連歌を確立したことで有名な宗祇がこの寺に寄寓し「秋更けぬ 松のはかたの 奥津風」と歌に...,博多旧市街,歴史・神社・仏閣,https://yokanavi.com/spots/26937,accepted,heritage_or_religious_site,official sightseeing catalog and primary visitor-facing category
26804,ABURAYAMA FUKUOKA,모모랜드 아부라야마 목장,official_korean,福岡の南部に広がり中心市街地から車で30分のところにある、豊かな自然と、都市を見渡す眺望を持つ油山。 この魅力をさらに進化させ、福岡を「人と都市と自然の共生するまち」として世界に発信するために、市民に親しまれてきた「油山市民の森」と「油山牧場」がひとつになって新たに生まれ変わります。 コンセプトスローガンは、「BACK TO NATURE」 食・キャンプ・宿泊施設・アスレチック・建築・...,南,自然・景観|ファミリー,https://yokanavi.com/spots/26804,accepted,nature_or_scenic_place,official sightseeing catalog and primary visitor-facing category
26801,のこのしまアイランドパーク,노코노시마 아일랜드 파크,official_korean,福岡市姪浜から市営渡船で約10分で到着する能古島。 博多湾にぽっかり浮かぶ、自然豊かな島です。 その能古島にある「のこのしまアイランドパーク」は、能古島北部に広がる約15万平方メートルの自然公園です。 桜、菜の花、コスモスなど、一年を通じて季節の花々が咲き誇ります。 特に、菜の花とコスモスは有名！ 眼下に広がる博多湾の青さとのコントラストは「絶景」の一言につきます。 ...,WEST COAST,自然・景観|レジャー・アウトドア|ファミリー,https://yokanavi.com/spots/26801,accepted,nature_or_scenic_place,official sightseeing catalog and primary visitor-facing category
27128,シーサイドももち海浜公園,시사이드 모모치 해변 공원,official_korean,「福岡タワー」の北側に広がる人工ビーチの公園。「福岡市総合図書館」「福岡市博物館」「福岡PayPayドーム」からも近く、人工砂浜の中央には「マリゾン」がある。砂浜ではビーチバレーやビーチサッカーなどのビーチスポーツが盛んだ。夜は海面に映る都会の夜景を楽しむことができ、昼夜問わず福岡市有数の人気デートスポットでもある。,シーサイドももち・早良,自然・景観|レジャー・アウトドア|ファミリー,https://yokanavi.com/spots/27128,accepted,nature_or_scenic_place,official sightseeing catalog and primary visitor-facing category
26797,マリゾン,마리존,official_korean,シーサイドももちのウォーターフロント施設。 「福岡タワー」から海側に徒歩わずか1分の場所にあり 海の上に浮かぶ多彩な施設群がレジャーやデートに人気スポット。 ビーチサイドではマリンスポーツも盛んで 夕暮れは都会の海辺のロマンチックな景色が広がる。 パームツリー桟橋の先にあるウエディングアイランドマリゾンは、 30mのヴァージンロードを備えたチャペルをはじめ 選べる4つのオーシャンビューバンケ...,シーサイドももち・早良,自然・景観|レジャー・アウトドア,https://yokanavi.com/spots/26797,accepted,nature_or_scenic_place,official sightseeing catalog and primary visitor-facing category
119808,出来町公園,데키마치 공원,official_korean,昭和40年に整備された公園です。 この場所が、旧博多駅構内であったことから、公園内には「九州鉄道発祥の地」の碑が建立されています。 平成29年12月にリニューアルし，博多部の新たなゲートとなりました。 公園には、観光バス6台分の乗降場が整備されています。,博多駅|博多旧市街,その他|自然・景観|ファミリー,https://yokanavi.com/spots/119808,accepted,nature_or_scenic_place,official sightseeing catalog and primary visitor-facing category
27014,博多ポートタワー,하카타 포트타워,official_korean,昭和39年（1964年）に建てられ、長年にわたり博多港のシンボルとして親しまれている博多ポートタワー。 入場無料の地上70mにある展望室からは360度の大パノラマで、福岡市のダイナミックな街並みや、様々な船の行き交う博多湾を望むことができます。 設計は東京タワーや２代目通天閣を設計したことで有名な内藤多仲氏。 博多ポートタワーは内藤氏が設計した『タワー六兄弟』と呼ばれる６つのタワーの末...,博多駅,自然・景観|建築物,https://yokanavi.com/spots/27014,accepted,nature_or_scenic_place,official sightseeing catalog and primary visitor-facing category
26829,友泉亭公園,유센테이 공원,official_korean,もと黒田家六代藩主継高公が宝暦4年（1754年＝江戸時代中期）に別館（別荘）として設けた由緒ある「友泉亭」を、福岡市で初めての池泉回遊式日本庭園として整備したもの。 平成10年3月には福岡市指定名勝となり、奥ゆかしき日本の美を漂わせる歴史公園として今日親しまれている。 「友泉亭」とは久世三位源通夏卿が「世に堪へぬ 暑さも知らず 沸き出づる 泉を友とむすぶ庵は」と詠じた歌の意から名付けられ...,南,自然・景観,https://yokanavi.com/spots/26829,accepted,nature_or_scenic_place,official sightseeing catalog and primary visitor-facing category
26825,大濠公園,오호리 공원,official_korean,黒田長政が福岡城築城の際、当時博多湾の入江の一部だったこの地域(草ヶ江と呼ばれていた)を埋め、福岡城の外濠（大堀）として城の護りとしたのがその名の由来。 その後、福岡県が造園を着工し、昭和４年に開園したのが現在の大濠公園だ。日本でも有数の水景公園で、夏には花火大会の会場としても知られる。県民の憩いの場として広く親しまれている。,大濠・六本松,自然・景観|ファミリー,https://yokanavi.com/spots/26825,accepted,nature_or_scenic_place,official sightseeing catalog and primary visitor-facing category
26983,大濠公園日本庭園,오호리 공원 일본정원,official_korean,"福岡のオアシス・大濠公園に隣接する大濠公園日本庭園。 日本庭園の伝統的な庭園技法による古典美に、近代性を盛り込んで作庭された、築山林泉廻遊式の庭園です。面積は12,000平方メートル。園内には、大池と築山の大池泉庭、曲水の流れ、枯山水庭、数寄屋造りの茶室と露地庭などが配置され、これをつなぐ通路により、廻遊できます。 庭園には、クロマツ、サツキ、ツツジをはじめ、40種類の植栽と、25,000株...",大濠・六本松,自然・景観,https://yokanavi.com/spots/26983,accepted,nature_or_scenic_place,official sightseeing catalog and primary visitor-facing category
27159,志賀島,시카노시마,official_korean,金印(国宝)が発掘された場所として全国的に有名な志賀島。 古来、大陸との交流拠点となっていたことが分かります。島内には金印公園もあり、万葉歌碑が点在。 現在は、海や自然を感じる福岡市のリゾート地。海水浴、ヨット、ウインドサーフィンなどマリンレジャー・スポットとしてはもちろん、新鮮な魚介類が島の食事処で楽しめます。 潮見展望台からは昼間は玄界灘に浮かぶ島々、夜は福岡タワーや市街地の美しい...,EAST COAST,自然・景観|レジャー・アウトドア,https://yokanavi.com/spots/27159,accepted,nature_or_scenic_place,official sightseeing catalog and primary visitor-facing category
27157,松風園,쇼후엔,official_korean,「松風園」とは、昭和20年代に建設された茶室と日本庭園を有する公園です。 かつて福岡を代表する百貨店として人気を博した「福岡玉屋」の創業者・田中丸善八翁の邸宅「松風荘」の跡地を新しく整備し、平成19年に「松風園」として開園。 田中丸家が愛用した茶室「松風庵」は、当時のままの状態で保存されています。 「松風園」は、福岡市の繁華街・天神から南に広がる高級住宅街・浄水エリアに位置し、茶道をは...,天神・薬院,自然・景観,https://yokanavi.com/spots/27157,accepted,nature_or_scenic_place,official sightseeing catalog and primary visitor-facing category
26831,楽水園,라쿠스이엔 정원,official_korean,博多区・住吉神社の北側ある日本庭園。明治時代に建てられた博多商家の別荘を茶室棟として改築し その中に当時の茶室を「楽水庵」復元したもので、四季折々の緑と水辺のうるおいに満ちた甘美な香り漂う美しい日本庭園だ。当時の博多豪商の優雅さを垣間見ることができる。静閑とした佇まいのなか、優雅なひとときを過ごすことができる。,博多駅,自然・景観,https://yokanavi.com/spots/26831,accepted,nature_or_scenic_place,official sightseeing catalog and primary visitor-facing category
26799,海の中道海浜公園,국영 우미노나카미치 해변공원,official_korean,四季折々の花に出会える広大なレジャー施設。春は花の祭典「海の中道フラワーピクニック」、初夏の「うみなかバラまつり」、夏には西日本最大級のレジャープール「サンシャインプール」、秋は「うみなか＊はなまつり」、冬には1万本のキャンドルで彩る「うみなかクリスマス・キャンドルナイト」で楽しませてくれる。また、手ぶらで行けるデイキャンプ場もあり、バーベキューなどができる。他に九州の海をテーマに平成29年...,EAST COAST,自然・景観|ファミリー,https://yokanavi.com/spots/26799,accepted,nature_or_scenic_place,official sightseeing catalog and primary visitor-facing category
26798,福岡タワー,후쿠오카 타워,official_korean,全長234ｍ。海浜タワーとしては日本一の高さを誇る。 福岡市西副都心のシンボル的存在であり、8000枚ものハーフミラーで覆われた正三角形のシャープな外観は「ミラーセイル」の愛称で親しまれている。 地上123ｍの展望3階から見る福岡のパノラマ景色は圧巻モノ！ また、夜になると天の川やクリスマスツリーなど季節に合わせ様々なイルミネーションがタワーに点灯し、展望室からは「夜景100選」に選ば...,シーサイドももち・早良,自然・景観|建築物,https://yokanavi.com/spots/26798,accepted,nature_or_scenic_place,official sightseeing catalog and primary visitor-facing category
26970,能古島,노코노시마 섬,official_korean,福岡市姪浜の渡船場からフェリーで約10分で辿りつく、福岡市民の憩いの島。 能古島は、博多湾の中央にぽっかり浮かぶ周囲約12kmの島です。 冬は水仙、梅、春は菜の花、秋はコスモスなど、四季折々の花が咲く「のこのしまアイランドパーク」をはじめ、福岡市内を一望できる能古島展望台や能古島の歴史や自然などの資料を展示する「能古博物館」などもあります。作家・檀一雄氏が晩年を過ごした場所としても知られています。,WEST COAST,自然・景観|レジャー・アウトドア,https://yokanavi.com/spots/26970,accepted,nature_or_scenic_place,official sightseeing catalog and primary visitor-facing category
26827,西公園,니시 공원,official_korean,"万葉の時代、荒津山と呼ばれた景勝の地が現在の西公園。黒田如水・長政を祀った光雲（てるも）神社や母里太兵衛と幕末の志士平野国臣の銅像、加藤司書の歌碑、徳富蘇峰の詩碑、万葉歌碑など多くの先人の碑がある。展望台からは、東に福岡市街地、北に博多湾や海の中道、志賀島など見事な景観が一望できる。公園内には約1,300本の桜が植栽されており、春には多くの花見客で賑わう。",大濠・六本松,自然・景観|ファミリー,https://yokanavi.com/spots/26827,accepted,nature_or_scenic_place,official sightseeing catalog and primary visitor-facing category
27174,JR博多シティ,JR하카타 시티,official_korean,九州鉄道網の中核・日本最大級の博多駅の駅ビル。 名実ともに“九州・アジアの玄関”にふさわしいスポットだ。 シネコンや「東急ハンズ」をはじめ217店出店の「アミュプラザ博多」と最新ブランドがそろう「HAKATA SISTERS」が注目の「博多阪急」が入店。11スクリーンを完備したシネコン「Ｔ・ジョイ博多」もある。 屋上にある「つばめの杜ひろば」は、緑あふれる展望スポット。地上60ｍの高さにあり...,博多駅,レジャー・アウトドア|ファミリー|デパート・複合施設,https://yokanavi.com/spots/27174,accepted,visitor_leisure,official sightseeing catalog and primary visitor-facing category
27000,勝馬海水浴場,가쓰마 해수욕장,official_korean,志賀島北西部に位置し、玄海島が望める海水浴場。海岸は芝生と松林の美しい緑で占められており、海の水も青くて綺麗。駐車場を300台程度備え、海岸へのアクセスも良好。,EAST COAST,レジャー・アウトドア|ファミリー,https://yokanavi.com/spots/27000,accepted,visitor_leisure,official sightseeing catalog and primary visitor-facing category
27002,大原海水浴場,오바루 해수욕장,official_korean,粒子が細かい白砂、周囲は自然豊かで景観も美しい、福岡屈指のロングビーチ。6月20日前後に海開きが行われ、浜辺に並ぶ海の家を利用すれば駐車場が無料になる。,WEST COAST,レジャー・アウトドア|ファミリー,https://yokanavi.com/spots/27002,accepted,visitor_leisure,official sightseeing catalog and primary visitor-facing category
26958,小戸公園,오도 공원,official_korean,自然の形態を残しており、海やヨットハーバーと接するため、子供づれも多い。,WEST COAST,レジャー・アウトドア|ファミリー,https://yokanavi.com/spots/26958,accepted,visitor_leisure,official sightseeing catalog and primary visitor-facing category
27001,志賀島海水浴場（しかのしまかいすいよくじょう）,시카노시마 해수욕장,official_korean,国宝・金印が発見された島・志賀島。美しい自然豊かな志賀島は、本土と陸続きになっている珍しい島です。 志賀島の海の透明度も高く、白い砂浜が広がります。 水平線の向こうには、福岡ドームや福岡タワーを見渡せます。海の家が数軒並び、共同トイレ1か所、簡易トイレ1か所と、周辺環境も充実。,EAST COAST,レジャー・アウトドア|ファミリー,https://yokanavi.com/spots/27001,accepted,visitor_leisure,official sightseeing catalog and primary visitor-facing category
27003,能古島海水浴場,노코노시마 해수욕장,official_korean,博多湾に浮かぶ能古島の海岸にあり、ヤシの木に囲まれた海水浴場。飛び込み用の浮き船「ジャンプ丸」があり、大人も子供も大はしゃぎ。,WEST COAST,レジャー・アウトドア|ファミリー,https://yokanavi.com/spots/27003,accepted,visitor_leisure,official sightseeing catalog and primary visitor-facing category
