都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,POIコード,住所,方書,緯度,経度,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,料金（基本）,料金（詳細）,説明,説明_英語,アクセス方法,駐車場情報,バリアフリー情報,連絡先名称,連絡先電話番号,連絡先内線番号,画像,画像_ライセンス,URL,情報登録日,情報更新日,備考
26000,0000009614,京都府,京都市上京区,ハリス理化学館同志社ギャラリー,ハリスリカガクカンドウシシャギャラリー,,,京都府京都市上京区今出川通烏丸東入　同志社大学今出川キャンパス,,35.030318 ,135.760981 ,休日：日曜日、月曜日、祝日、ゴールデンウィーク、夏期休暇及び、冬期休暇※企画展示期間中は日曜日開館（ホームページをご確認ください。）,,,10時～17時（入館は16時30分まで）,,無料,創立者 新島襄の志と同志社の歴史を資料で紹介する展示施設。ハリス理化学館は、J.N.ハリスの寄附をもとに明治23年（1890）に竣工し、ながらく同志社における理化学教育の拠点となった建物であり、現在国の重要文化財に指定されている。,,市バス「烏丸今出川」下車すぐ地下鉄烏丸線「今出川」駅下車、1・3番出口すぐ京阪本線「出町柳」駅下車、徒歩15分,,車椅子可（インターホンを押していただいたら係の者が参ります。）車椅子対応トイレ有り点字館内案内地図看板設置補助犬同行可　,ハリス理化学館同志社ギャラリー,075-251-2716（10時～17時）,,,,https://harris.doshisha.ac.jp,2014-03-12,2021-01-21,新型コロナウイルス感染症拡大防止対策として、・新型コロナウイルス感染拡大予防ガイドライン推進事業所ステッカー掲示・鑑賞の際の感染予防に関する注意喚起ポスターの掲示（マスク着用、発声の抑制、社会的距離の確保など）・定期的な消毒及び清掃・従業員の健康管理・窓口に飛沫拡散防止の透明シート設置を行っています。また、来館者への協力依頼として、・検温・記入票（氏名、連絡先、来館日時）への記入・手指の消毒・マスク着用・混雑時の入館制限をお願いしています。
26000,0000003487,京都府,京都市上京区,安達くみひも館,アダチクミヒモカン,,,京都府京都市上京区出水通烏丸西入ル中出水町392,,35.021156 ,135.758570 ,休日：不定休,,,9時～16時,,"見学　 500円体験（9コース）〔A〕メガネ紐　1時間　3,500円（個人のみ）〔B〕飾り紐　1時間　3,300円（個人のみ）〔C〕携帯ストラップ　1時間　2,200円〔D〕組紐ブレスレット　1時間　2,200円〔E〕キーホルダー　1時間　2,200円〔F〕イヤホンジャック　1時間　2,200円〔G〕コネクトコード　1時間　2,200円〔H〕ブックマーカー　1時間　2,200円〔I〕リールキーホルダー　1時間　2,900円※団体（21名以上）割引有り",帯締め、鎧兜など、室町時代などの組紐作品の展示が見学できる。（所要時間／約30分）定員／見学・体験ともに約50人（要予約）,,市バス「烏丸下長者町」下車、徒歩3分地下鉄烏丸線「丸太町」駅下車、徒歩10分,乗用車2台、無料,,安達くみひも館,075-432-4113,,,,http://www.adachikumihimokan.com/,2009-07-13,2021-02-05,新型コロナウイルス感染症拡大防止対策として下記の取り組みを行っています。・新型コロナウイルス感染拡大予防ガイドライン推進事業所ステッカー掲示・密閉空間が続かないよう十分な換気・使用機材の消毒を使用の都度実施・体験人数は通常半数の約20名で1部屋を使用します。〈お客様へお願い〉・発熱や体調の悪い方の参加につきましては、改めてご検討ください。・入口での体調チェックをさせていただきます。・マスク着用をお願いします。（マスク無しでの入館不可）・入口で手指消毒をお願いします。
26000,0000009194,京都府,京都市上京区,京・西陣　孝太郎の酢,キョウ・ニシジン　コウタロウノス,,,京都府京都市上京区新町通寺之内上る東入る道正町455,,35.034312 ,135.755982 ,休日：第2・第4土曜日、日曜日、祝日,,,9時～17時,,"『Myぽん酢』づくり体験（要予約）1本（360ml）　1,200円（税別）",京西陣　孝太郎の酢は、創業180余年、酢一筋の商い。西陣の中でも茶道のお家元が集う名水どころ。厳選した国産米を使い、昔ながらの製法で造り続けています。米酢以外にも飲むお酢やレーズンなど約30種類以上の販売アイテムを取り揃えているので、ご年配の方からお若い方まで皆さんにお買い物を楽しんでいただけます。また、お客様自身で果汁と出汁を調合して作る『Myぽん酢』づくりの体験もできるようになりました。ぜひこの機会に無添加のおいしさをご体験ください。『Myぽん酢』づくり体験（要予約）定員／5名まで所要時間／約1時間※3日前までに要予約,,地下鉄烏丸線「今出川」駅下車、徒歩10分市バス「堀川寺之内」下車、徒歩10分,店横2台,車椅子一部可（京都市の歴史的意匠建造物に指定されていますので、昔からの京町家で入口は狭く段差も有ります。事前にご連絡をいただきましたら介助のお手伝いはさせていただきます。要事前連絡）車椅子対応トイレ無し補助犬同行可,京・西陣　孝太郎の酢,075-451-2071,,,,http://koutarou-su.com/,2010-03-11,2021-02-10,新型コロナウイルス感染拡大予防ガイドライン推進事業所ステッカー掲示従業員の検温、体調管理に努め、お客様のご入店の際はマスク、検温、消毒のご協力をお願いいたします。『Myぽん酢』体験は状況を鑑みて、随時人数などの変更がございますので、お電話にてお問い合わせください。
26000,0000003381,京都府,京都市上京区,妙蓮寺,ミョウレンジ,,,京都府京都市上京区寺之内通大宮東入ル妙蓮寺前町875,,35.034638 ,135.750021 ,休日：毎週水曜日、お盆（8/16）、春秋の彼岸、年末年始,,,拝観　10時～16時,,寺宝拝観　庭園及び襖絵ガイド付拝観　500円　宝蔵庫拝観　300円（予約制）,宿坊あり。,,市バス「堀川寺ノ内」下車、徒歩3分,,,妙蓮寺,075-451-3527,,,,http://myorenji.or.jp/,2009-07-13,2019-02-14,詳細はホームページ又はお問い合わせにて確認してください。
26000,0000009193,京都府,京都市上京区,澤井醤油　本店,サワイショウユ　ホンテン,,,京都府京都市上京区中長者町新町西入る仲之町292,,35.023464 ,135.756453 ,休日：日曜日、祝日は不定休、年始、お盆,,,平日　9時～17時日曜日、祝日　10時30分～15時30分,,,明治12年（1879）創業。洛中において醤油やもろみを醸造厳選された素材を基に、継承された技と昔ながらの桶や釜を用い、京都の風味と美味しさを守り続けています。,,地下鉄烏丸線「今出川」駅下車、徒歩13分,,車椅子可（要介助）車椅子対応トイレ無し,澤井醤油　本店,075-441-2204,,,,http://sawai-shoyu.shop-pro.jp,2010-03-11,2019-11-27,
26000,0000000028,京都府,京都市上京区,町家写真館,マチヤシャシンカン,,,京都府京都市上京区大宮通元誓願寺下ル,,35.027720 ,135.748756 ,休日：日曜日、祝日、不定休,,,11時～17時,,入館無料,西陣在住の写真家水野克比古のフォトスペース。築150年以上の町家を、使用する木材も出来るだけ古い民家などから集め、愛情と手間をかけて再生し、町家の持つ歴史と息づかいが感じられる写真ギャラリー。,,市バス「今出川大宮」下車、徒歩2分市バス「一条戻橋・晴明神社前」下車、徒歩5分,乗用車1台,車椅子不可筆談対応可,町家写真館,075-431-5500,,,,,2009-07-13,2021-01-27,入館を希望する場合は電話にて事前に予約※現在、休館中（新型コロナウイルス感染症が終息するまで）
26000,0000008668,京都府,京都市上京区,京漆器・蒔絵　平野,キョウシッキ・マキエ　ヒラノ,,,京都府京都市上京区寺之内通千本東入る新猪熊町415,,35.034364 ,135.741859 ,休日：特になし,,,10時～16時要予約（その他の時間は要問合せ）,,"1名　4,000円（教材費含む）",京都西陣の真ん中の町家工房で物づくりの面白さ「蒔絵」を体験。伝統工芸士の平野雄一さんが直接指導。直径一尺（約30cm）の盆に準備された多数の下絵から選び作業開始。漆の代わりにかぶれない「カシュー漆」で下絵を描き、乾かないうちに「金粉を蒔き」、「色を塗る」。作品は当日お持ち帰りできます。所要時間／約2時間（要予約）定員／10名程度（10名を越えるときは他の場所で）出張体験も行っている（10名～何名でも　要問い合わせ）※基礎からじっくり技術を学ぶ「蒔絵教室」、「塗り教室」、「金つぎ教室」、「茶道教室」も開催している。,,市バス「乾隆校前」下車、徒歩1分,ただし、当工房前にコインパーキング有り,車椅子可（冬期以外なら2名可、要事前連絡）車椅子対応トイレ無し補助犬同行可,京漆器・蒔絵　平野,075-406-7014,,,,,2009-07-13,2018-03-28,
26000,0000000059,京都府,京都市上京区,相国寺,ショウコクジ,,,京都府京都市上京区相国寺門前町701,,35.032558 ,135.762008 ,休日：日曜日、祝日（寺務所）※10/18～10/21は、法要のため拝観休止,,,坐禅「維摩会」　第2・第4日曜日　9時～11時　（ただし、1月第2日曜日、8月第2・第4日曜日、12月第4日曜日は休会）特別拝観　春（3/24～6/4）と秋（9/25～12/15）　10時～16時,,坐禅会　志納（100円以上）拝観（春と秋の特別拝観時のみ）　800円（一般及び学生の団体20名以上は700円）期間外は境内自由参拝,足利義満によって明徳3年（1392）に建立された相国寺は、竣工までに約10年を費やしたと伝えられている。現存する日本最古の法堂の天井画は、狩野光信筆の「蟠龍図」で、鳴き龍とも呼ばれる。総門をくぐると、参道が松並木のあいだを縫うように伸びる。境内の承天閣美術館などは見ごたえ十分。〈坐禅・維摩会〉毎月第2・第4日曜日の9時から実施。ただし、1月第2日曜日、8月第2・第4日曜日、12月第4日曜日は休会。※その他、行事などのため、休会有り。坐禅（約60分）、法話（約30分）、外国人可（ただし、英語対応不可）団体不可,,地下鉄烏丸線「今出川」駅下車、徒歩8分市バス「同志社前」下車京阪本線「出町柳」駅下車、徒歩20分,バス専用のみ有り、無料、完全予約制,車椅子可（要事前連絡）車椅子対応トイレ有り,相国寺,075-231-0301,,,,https://www.shokoku-ji.jp/,2009-07-13,2021-02-05,新型コロナウイルス感染症拡大防止対策として下記の取り組みを行っています。・拝観受付時の検温、手指の消毒・マスクの着用・ソーシャルディスタンスの確保・従業員の体調管理、マスクの着用
26000,0000003624,京都府,京都市上京区,京都市考古資料館,キョウトシコウコシリョウカン,,,京都府京都市上京区今出川通大宮東入ル元伊佐町265-1,,35.029944 ,135.749640 ,休日：月曜日（祝日の場合は翌平日）、12/28～1/3,,,9時～17時（入館16時30分まで）,,無料,京都市内の発掘調査により発見された、旧石器時代から平安時代を経て江戸時代に至るまでの各時代の埋蔵文化財を常設展示し、京都市の歴史を紹介している。また、発掘調査や研究成果に基づいた特別展示を年2回、市内の大学などと協働して行う合同企画展を年1回開催している。また、随時、速報展・企画陳列も行っている。建物は旧西陣織物館で、京都市の有形文化財に指定されている。,,市バス「今出川大宮」下車,,車椅子一部可（1階のみ）車椅子対応トイレ無し筆談対応可,京都市考古資料館,075-432-3245,,,,https://www.kyoto-arc.or.jp/museum/,2009-07-13,2021-01-29,新型コロナウイルス感染症拡大防止対策として下記の取り組みを行っています。・新型コロナウイルス感染拡大予防ガイドライン推進事業所ステッカー掲示・館内の消毒・入館時の手指の消毒・受付での「あんしん追跡サービス」への登録、氏名・連絡先の記入への協力依頼・館内でのマスク着用の徹底・来館者への注意喚起（咳エチケット・会話を控える・密を避けるなど）・職員の検温・体調管理
26000,0000003623,京都府,京都市上京区,京都市歴史資料館,キョウトシレキシシリョウカン,,,京都府京都市上京区寺町通荒神口下る松蔭町138-1,,35.019172 ,135.767635 ,休日：月曜日、祝休日、12/28～1/４（他に臨時休館あり）,,,開館時間　9時～17時（ただし、2階閲覧室利用の受付は9時～16時30分）,,無料,市民のための歴史研究施設。展示室や映像展示室では「目と耳で」学び、専門図書や歴史資料の豊富な閲覧室では「読んで」学ぶことができる。閲覧室では、京都の歴史に関する相談も受け付ける。映像展示室には41本のビデオがある。また、京都市内全域の歴史情報を「フィールド・ミュージアム京都」としてインターネット上で発信している。,,市バス「河原町丸太町」下車、徒歩5分京阪本線「神宮丸太町」駅下車、徒歩10分地下鉄烏丸線「丸太町」駅下車、徒歩10分地下鉄東西線「京都市役所前」駅下車、徒歩10分,,車椅子可車椅子対応トイレ有り点字ブロック有り補助犬同行可,京都市歴史資料館,075-241-4312,,,,http://www.city.kyoto.lg.jp/bunshi/page/0000003963.html,2009-07-13,2019-10-29,
26000,0000003616,京都府,京都市上京区,国定史跡「頼山陽書斎山紫水明處」,コクテイシセキ「ライサンヨウショサイサンシスイメイショ,,,京都府京都市上京区東三本木通丸太町上ル南町,,35.018134 ,135.770843 ,休日：12月中旬～3月中旬、8月,,,10時～16時,,一般　700円団体（20名以上）　500円,江戸時代後期の儒学者、文章家、歴史家、詩人、書家、絵人、思想家、生涯独立を貫いた自由人として知られる頼山陽の書斎が、当時のまま残されている。茅葺きの質素な外観に較べて内部の繊細さが印象的。見学には事前に予約・許可が必要。予約は2名以上から受付。,,市バス「河原町丸太町」下車京阪本線「神宮丸太町」駅下車、徒歩5分,,車椅子不可筆談対応可補助犬同行可,国定史跡「頼山陽書斎山紫水明處」,075-561-0764,,,,,2009-07-13,2021-02-08,2週間前までに往復ハガキによる予約が必要（新型コロナウイルス感染拡大の状況を鑑み休館の場合がありますので、ハガキを出される前に、お電話でご確認ください。）〒605-0063京都市東山区新門前松原町289頼山陽旧跡保存会宛
26000,0000003617,京都府,京都市上京区,北村美術館,キタムラビジュツカン,,,京都府京都市上京区河原町今出川下ル一筋目東入ル梶井町448,,35.028036 ,135.770371 ,休日：月曜日（祝日は開館）、祝日の翌日,,,3月中旬～6月中旬、9月初旬～12月初旬のみ開館10時～16時,,一般　600円学生（中学生以上）　400円,茶道美術品を中心に、創始者北村謹次郎の収集品からなる美術館。特に、「仁清作　色絵鱗波紋茶碗」など34点にのぼる重要文化財のコレクションが名高い。春と秋に季節を意識した逸品を展示。茶会の進行に沿って陳列される。,,市バス「河原町今出川」下車,3台、無料,車椅子可車椅子対応トイレ無し,北村美術館,075-256-0637,,,,http://www.kitamura-museum.com,2009-07-13,2021-02-05,新型コロナウイルス感染症拡大防止対策として下記の取り組みを行っています。・新型コロナウイルス感染拡大予防ガイドライン推進事業所ステッカー掲示・入館時の検温、消毒及び住所（市町村名のみ）と氏名・電話番号の記入・パーティション（受付）の設置・スタッフの検温・トイレドア他のノブの消毒・定期的な換気
26000,0000001093,京都府,京都市上京区,鳥岩楼,トリイワロウ,,,京都府京都市上京区五辻通智恵光院西入ル五辻町75,,35.030976 ,135.746662 ,休日：木曜日、12/28～1/10,,,水炊き　17時～20時親子丼　12時～14時※水炊きのみ要予約,,"水炊き　7,500円～親子丼　900円",鳥料理専門店。,,市バス「今出川浄福寺」下車、徒歩3分,,,鳥岩楼,075-441-4004,,,,,2009-07-13,2021-02-04,新型コロナウイルス感染症拡大防止対策として下記の取り組みを行っています。・入店時の消毒・従業員の体調管理
26000,0000003702,京都府,京都市上京区,金剛能楽堂／能・狂言,コンゴウノウガクドウ／ノウ・キョウゲン,,,京都府京都市上京区烏丸通中立売上る,,35.025850 ,135.758893 ,休日：月曜日、年末年始,,,公演の詳細はホームページをご確認ください。,,,平成15年（2003）6月に京都御所の西向かいに移転、開館した。旧能楽堂より140年の星霜を経た能舞台をそのまま移築。石舞台をしつらえた庭園をあわせて見学もできる。能楽シテ方5流の中で唯一京都を本拠地とする金剛流の能楽堂。「舞金剛」といわれる金剛流の躍動感溢れる優美・華麗な舞が見どころで、8月16日の大文字送り火能では色照明を駆使した蝋燭能が楽しめる。,,市バス「烏丸今出川」下車地下鉄烏丸線「今出川」駅下車、徒歩5分,,車椅子可,金剛能楽堂事務局,075-441-7222,,,,http://www.kongou-net.com/,2009-07-13,2018-03-28,
26000,0000003703,京都府,京都市上京区,北野天満宮,キタノテンマングウ,,,京都府京都市上京区馬喰町,,35.031135 ,135.735109 ,,,,神社の開門（通常時）　4月～9月　5時～18時　10月～3月　5時30分～17時30分　※修学旅行による参拝時間は要問合せ天神さん　毎月25日　6時～21時神楽　毎月25日　10時～17時頃宝物殿の開館　御縁日（25日）、観梅、青もみじ、紅葉シーズンほか,,"天満宮への参拝は無料宝物殿　一般　800円　中学・高校生　400円　小学生　250円※梅苑公開時（茶菓子付）　大人　1,000円　小人　500円","学問の神様・菅原道真公を祀る全国におよそ一万二千社御鎮座する天満宮・天神社の総本社。〈天神さん〉毎月25日の縁日には蚤の市や露店約1,000軒が並び、たいへん賑わう。また、この日は境内で神楽舞も行われる。〈神楽〉神楽殿で随時神楽の舞が舞われる。参拝者も自由に見学できる。毎月25日。〈宝物殿〉昭和2年（1927）に和風・洋風をおりまぜた当時としては最高の技術を駆使して建築されたもの。国宝北野天神縁起絵巻（承久本）をはじめ、重文 昌俊弁慶相騎図絵馬（長谷川等伯筆）、菅原道真公愛用と伝えられる松風硯など、千有余年の天神信仰を物語る貴重な御神宝類・御奉納品が多数収蔵されている。",,市バス「北野天満宮前」下車,,,北野天満宮,075-461-0005,,,,http://www.kitanotenmangu.or.jp/,2009-07-13,2019-10-15,
26000,0000000058,京都府,京都市上京区,護王神社,ゴオウジンジャ,,,京都府京都市上京区烏丸通下長者町下ル桜鶴円町385,,35.022205 ,135.758999 ,休日：無休,,,6時～21時（受付授与所は9時～17時）,,無料,"平安京建都に力を尽くした和気清麻呂を祭神とする。明治19年（1886）に現在地に社殿を造営、遷座した。清麻呂の難を猪が助けたという故事にちなみ、狛犬の代わりに石造りの猪が置かれている。社務所横には約3,000点の猪コレクションが陳列され、境内北側には清麻呂の銅像と約7tにも及ぶさざれ石がある。例祭は4月4日。11月1日の亥子祭では亥子餅つきの平安朝儀式を再現する。※ご利益：足腰の守護、災難除け",,地下鉄烏丸線「丸太町」駅下車、徒歩7分市バス「烏丸下長者町」下車,普通車15台、マイクロバス1台、料金/無料,車椅子可車椅子対応トイレ有り筆談対応可補助犬同行可,護王神社,075-441-5458,,,,http://www.gooujinja.or.jp/,2009-07-13,2021-02-05,
26000,0000003626,京都府,京都市上京区,益富地学会館,マストミチガクカイカン,,,京都府京都市上京区出水通烏丸西入ル中出水町394,,35.021480 ,135.758653 ,休日：石ふしぎ大発見展開催中、お盆、年末年始,,,10時～16時標本展示室は土曜日、日曜日、祝日のみ開館（予約をすれば団体のみ平日可の場合あり）,,大人　300円18歳以下無料,"美しい紫水晶、くねくねと曲がるこんにゃく石、恐竜のフンや卵の化石など世界中の鉱物、岩石、化石、隕石を約15,000点収蔵。常設展として見学できる。石に関する講演会や、野外採集会、その他の様々な研修会を毎月1～2回開いている。",,市バス「烏丸下長者町」下車地下鉄「丸太町」駅下車、徒歩10分,乗用車2台、無料,,益富地学会館,075-441-3280,,,,http://www.masutomi.or.jp/,2009-07-13,2021-02-08,
26000,0000000007,京都府,京都市上京区,老松　北野店,オイマツ　キタノテン,,,京都府京都市上京区北野上七軒,,35.030717 ,135.736799 ,休日：水曜日、7/1～8/31、9月不定休、12/28～1/3,,,午前の部　10時～午後の部　13時30分～,,"1名　2,500円（税別）",〈和菓子づくり体験教室〉和菓子の歴史についてなどいろいろな話を交えながら5個作製。（内1個は試食・呈茶付・4個お持ち帰り）10日前までに要予約。所要時間／約1時間定員／40名（最小催行人数2名）※新型コロナウイルス感染拡大予防対策期間中は定員12名,,市バス「上七軒」、または市バス「北野天満宮前」下車、徒歩5分,,車椅子可（要介助、要事前連絡）車椅子対応トイレ無し,老松　北野店,075-463-3050,,,,http://oimatu.co.jp/,2009-07-13,2021-01-21,嵐山店（TEL.075-881-9033）でも開講※新型コロナウイルス感染症拡大防止対策として下記の取り組みを行っております。・新型コロナウイルス感染拡大予防ガイドライン推進事業所ステッカー掲示・入店時の消毒、検温（検温は和菓子づくり体験者のみ）・和菓子づくり体験の定員を12名までとして距離を確保・従業員の体調管理
26000,0000009499,京都府,京都市左京区,鞍馬寺,クラマデラ,,,京都府京都市左京区鞍馬本町1074,,35.117944 ,135.770838 ,,,,9時～16時15分,,高校生以上　300円（愛山費）写経　500円（お経一巻）,"牛若丸や天狗伝説で知られる鞍馬寺は、清少納言が枕草子で「近くても遠きもの」と記したつづら折りの坂道が約1kmつづく。なかなか大変な参道だが、歴史をたどりながらの散策が楽しめる。本殿前からは比叡山が望め、すばらしい見晴らし。毎年6月20日には竹伐り会式が行われるが、これは法師が直径10cmの青竹を刀で伐るという迫力満点の儀式。山内にある由岐神社で10月22日に行われる祭典の、鞍馬の火祭とともに多くの参拝者で賑わう。〈写経〉※新型コロナウイルス感染症拡大防止のため、休止中です。仁王門前、修養道場にて実施。毎月7日、18日の10時40分から（その他の日も相談により実施）おつとめ～法話～写経で約1時間30分""",,叡山電鉄「鞍馬」駅下車、徒歩5分で仁王門※叡山電鉄 「市原～鞍馬」駅間不通のため、「市原」駅より京都バスをご利用ください。京都バス「鞍馬」下車、徒歩5分で仁王門※仁王門から本殿まで徒歩30分、またはケーブル2分（ケーブルご寄進料200円）と徒歩10分,,車椅子不可車椅子対応トイレ有り補助犬同行可,鞍馬寺,075-741-2003,,,,https://www.kuramadera.or.jp,2011-12-16,2021-03-12,
26000,0000003655,京都府,京都市左京区,鞍馬山霊宝殿,クラマヤマレイホウデン,,,京都府京都市左京区鞍馬本町1074,,35.118300 ,135.769356 ,休日：月曜日（祝日の場合は翌日）、12/12～2月末,,,9時～16時,,一般・高校・大学生　200円小・中学生　100円（高校生以上は愛山費300円が別途必要）,1階は山内の岩石、植物、きのこなどを展示する「自然科学博物苑展示室」2階は寺の文化財を展示する「寺宝展観室」と与謝野晶子・寛夫妻関係の資料を紹介する「与謝野記念室」がある。3階は「仏像奉安室」で国宝・毘沙門天三尊像などが祀られている。,,叡山電鉄「鞍馬」駅下車、徒歩5分で仁王門※叡山電鉄「市原～鞍馬」駅間不通のため、「市原」駅より京都バスをご利用ください。京都バス「鞍馬」下車、徒歩5分で仁王門※仁王門から霊宝殿まで徒歩30分またはケーブル2分（ケーブルご寄進料200円）と徒歩10分,仁王門の近くに民営駐車場有り,車椅子不可車椅子対応トイレ無し補助犬同行可,鞍馬山霊宝殿,075-741-2368,,,,,2009-07-13,2021-03-12,
26000,0000003930,京都府,京都市左京区,竹茂楼,タケシゲロウ,,,京都府京都市左京区粟田口鳥居町65,,35.010055 ,135.785168 ,休日：12/27～12/31、メンテナンスで不定休有り,,,平日　11時30分～14時　17時～22時（ラストオーダー19時30分）土曜日、日曜日　11時30分～22時（ラストオーダー19時30分）,,"昼　懐石料理　7,700円～夜　16,500円～（サービス料別　昼10%、夜20%）",享保元年（1716）の創業以来うなぎやすっぽんなどの川魚料理を得意とする。,,地下鉄東西線「東山」駅下車、徒歩5分,,車椅子可（亭内での1階席のご利用が可能。要事前連絡）車椅子対応トイレ無し（トイレはすべて様式です。）筆談対応可,竹茂楼,075-771-4185,,,,http://www.takeshigero.com/,2009-07-13,2021-01-05,
26000,0000003650,京都府,京都市左京区,京都国立近代美術館,キョウトコクリツキンダイビジュツカン,,,京都府京都市左京区岡崎円勝寺町,,35.012388 ,135.781971 ,休日：月曜日（祝日の場合は翌日）、年末年始、コレクション展展示入替期間,,,9時30分～17時金曜日、土曜日は20時まで（入館は、いずれも閉館の30分前まで）,,コレクション・ギャラリー　一般　430円　大学生　130円高校生以下及び18歳未満、65歳以上の方は無料※企画展別途,工芸と国内外の近代・現代美術に重点をおいたコレクションを展示するコレクション・ギャラリーのほか、さまざまな企画展を行っている。特に、長谷川潔の銅版画と河井寬次郎の陶芸は、作家の全貌をうかがえるほどのコレクションである。,,市バス「岡崎公園　美術館・平安神宮前」下車すぐ地下鉄東西線「東山」駅下車、徒歩約10分,近くに公営岡崎公園駐車場有有料,車椅子可車椅子対応トイレ有り筆談対応可（筆談用器具をインフォメーションに設置）補助犬同行可,京都国立近代美術館,075-761-4111,,,,https://www.momak.go.jp/,2009-07-13,2021-03-12,新型コロナウイルス感染症拡大防止対策として下記の取り組みを行っています。・新型コロナウイルス感染拡大予防ガイドライン推進事業所ステッカー掲示・入館時の検温、消毒・館内混雑時の入場制限
26000,0000009508,京都府,京都市左京区,圓光寺,エンコウジ,,,京都府京都市左京区一乗寺小谷町13,,35.045088 ,135.797088 ,休日：無休,,,9時～17時,,大人　500円中学・高校生　400円小学生　300円,圓光寺は、徳川家康が国内教学の発展を図るため足利学校第9代学頭・三要元佶を招き、伏見に学校と木製活字を与え書籍を刊行した。現存する活字では日本最古のものであり、重文に指定されている。また、本堂前の水琴窟の妙音は拝観者の心を和ませ、庭園の新緑・紅葉は美観を呈している。※ご利益：清浄心,,市バス「一乗寺下リ松町」下車、徒歩10分,ただし、11月中は駐車不可,,圓光寺,075-781-8025,,,,https://www.enkouji.jp/,2011-12-19,2021-02-05,新型コロナウイルス感染症拡大防止対策として下記の取り組みを行っています。・寺内4箇所にアルコール消毒液設置・マスク着用のお願い・従業員の検温、マスク着用、随時アルコール消毒
26000,0000003721,京都府,京都市左京区,無鄰菴,ムリンアン,,,京都府京都市左京区南禅寺草川町31,,35.011587 ,135.787078 ,休日：12/29～12/31,,,4月～9月　9時～18時10月～3月　9時～17時※入場は閉場の30分前まで※1時間入替制、事前予約優先,,"入場　600円（小学生以下無料）茶室・母屋2階使用料1回　9時～12時　3,200円　12時～17時　3,800円　1日（9時～17時）　5,400円※茶室・母屋2階は要事前予約","無鄰菴は、明治27年～29年（1894～1896）に明治・大正の元老・山縣有朋が京都に造営した別荘である。その大半を占める庭園（面積約3,135平方メートル）は、有朋自らの設計・監督により、造園家・小川治兵衛（7代目）が作庭したもので、緩やかな傾斜地に東山を借景とし、疏水の水を取り入れ、三段の滝、池、芝生を配した野趣あふれる近代日本庭園である。昭和26年（1951）には、明治時代の名園として、国の「名勝」に指定されている。建物は、簡素な木造2階建ての母屋、薮内流燕庵を模して造られた茶室及び、煉瓦造2階建ての洋館の3つから成る。洋館の2階には、江戸時代初期の狩野派による金碧花鳥図障壁画で飾られた部屋がり、ここで明治36年（1903）4月21日、日露開戦直前のわが国外交方針を決める「無鄰菴会議」が開かれた。",,地下鉄東西線「蹴上」駅下車、徒歩7分市バス「神宮道」下車、徒歩10分市バス（京都岡崎ループ）「南禅寺・疏水記念館・動物園東門前」下車、徒歩4分,※近くに公営岡崎公園駐車場有り有料,車椅子不可,無鄰菴,075-771-3909,,,,https://murin-an.jp,2009-07-13,2021-06-29,
26000,0000009073,京都府,京都市左京区,京都市武道センター,キョウトシブドウセンター,,,京都府京都市左京区聖護院円頓美町16834,,35.017019 ,135.780813 ,,,,,,,「主競技場」「補助競技場」「旧武徳殿」「弓道場」「相撲場」の各施設を備える総合武道施設。年間を通して、様々な武道種目の競技大会が開催されている。特に、旧武徳殿については、平安遷都1100年記念事業の一環として営造された日本最古の演武場として国の重要文化財に指定されており、武道愛好者の聖地として広く知られている。その他、卓球、テニス、バドミントンなどの室内スポーツにも利用されている。（主競技場）,,市バス「熊野神社前」下車、東へ徒歩3分市バス「岡崎公園　美術館・平安神宮前」下車、北西へ徒歩3分京阪本線「神宮丸太町」駅下車、徒歩10分地下鉄東西線「東山」駅下車、徒歩20分,有料7時30分～21時30分、収容台数96台,車椅子一部可（主競技場観戦のみ可。主競技場のみエレベーター有り）車椅子対応トイレ有り筆談対応可点字ブロック有り補助犬同行可,京都市武道センター,075-751-1255,,,,,2010-02-26,2021-03-05,新型コロナウイルス感染症拡大防止対策として下記の取り組みを行っています。・入館時の検温・アルコール、次亜塩素酸水での消毒・施設利用の際に体調管理などの書類提出依頼
26000,0000003372,京都府,京都市左京区,妙円寺・松ヶ崎大黒天,ミョウエンジ・マツガサキダイコクテン,,,京都府京都市左京区松ケ崎東町31,,35.053990 ,135.785520 ,,,,9時～17時（ご朱印受付は16時30分まで）,,"拝観無料法話、祈祷、お札を授与　1,000円（10名以上の団体のみ。個人は別に規定有り。要予約）※現在、新型コロナウイルス感染症拡大防止のため、10名以上の団体の法話・祈祷・お札の授与の受付はしていません。※団体ご参拝の方は、事前にお電話にてお知らせください。",〈都七福神〉日本最古の都七福神の1つとして有名。,,市バス「松ヶ崎大黒天」、または京都バス「松ヶ崎大黒天」下車、徒歩約5分叡山電車「修学院」下車、徒歩約15分地下鉄「松ヶ崎」下車、徒歩約20分,普通車約8台、無料,車椅子可（要介助、境内は車椅子移動できます。要事前連絡）補助犬同行可（要事前連絡）,妙円寺・松ヶ崎大黒天,075-781-5067,,,,http://matugasaki-daikokuten.net/,2009-07-13,2021-02-04,新型コロナウイルス感染症拡大防止対策として下記の取り組みを行っています。・抗菌、抗ウイルス施行済・マスク着用、ご参拝中の会話を控えていただくお願い・ソーシャルディスタンスの確保のお願い・アルコール消毒の設置
