product_id,city_queries,product_title,product_url,itinerary_index,itinerary_title,slot_index,slot_title,slot_description,slot_duration
3887614,후쿠오카,기타큐슈 아키요시 동굴 + 모토노스미 신사 + 쓰노시마 대교 일일 투어,https://experiences.myrealtrip.com/products/3887614,1,코스1,6,18:30 로손 후쿠오카 오리엔탈 호텔 하카타역 치쿠시구치,,160분 소요
4585939,후쿠오카,[한국어]후쿠오카 출발: 타카치호 협곡 & 아소산 구사센리 1일 투어(소고기 점심 포함）,https://experiences.myrealtrip.com/products/4585939,1,코스1,1,"11:00 ▼타카치호 계곡 (자유시간, 점심시간 포함, 점심 및 기타 입장료는 본인 부담)",웅장하게 펼쳐진 절벽과 17m 높이에서 떨어지는 마나이 폭포가 아름다운 타카치호 협곡의 풍경을 감상해 보세요. 절경과 함께 여유로운 산책을 즐길 수 있는 산책로도 조성되어 있으니 이용해 보는 걸 추천해 드려요.,2시간 소요
4585939,후쿠오카,[한국어]후쿠오카 출발: 타카치호 협곡 & 아소산 구사센리 1일 투어(소고기 점심 포함）,https://experiences.myrealtrip.com/products/4585939,1,코스1,2,14:00 ▼아소산 (자유시간）,"광활한 초원에서 자연의 감동을 느낄 수 있는 곳, 바로 구마모토의 구사센리예요. 풀이 천 리나 펼쳐져 있다는 뜻의 '구사센리(草千里)'에서 말도 구경하고, 연못에 비친 푸른 하늘도 감상해 보세요.

* 3월 초부터 12월 초까지 승마 체험이 가능합니다. 희망할 경우 개인 사비로 진행되며 2인 승마는 초등학교 저학년 이하 어린이만 이용할 수 있습니다.",1시간 30분 소요
4585939,후쿠오카,[한국어]후쿠오카 출발: 타카치호 협곡 & 아소산 구사센리 1일 투어(소고기 점심 포함）,https://experiences.myrealtrip.com/products/4585939,1,코스1,3,16:00 오늘의 일정을 마치고 귀환합니다.,,
4585939,후쿠오카,[한국어]후쿠오카 출발: 타카치호 협곡 & 아소산 구사센리 1일 투어(소고기 점심 포함）,https://experiences.myrealtrip.com/products/4585939,1,코스1,4,18:30 후쿠오카 로손 오리엔탈 호텔 후쿠오카점 앞 최종하차,,
5927701,후쿠오카,🔥후쿠오카 & 벳부 사파리 투어 2회 최장체류 보장 + 오픈런 유후인 (특가) 잇쇼니투어,https://experiences.myrealtrip.com/products/5927701,1,코스1,1,하츠 버스스테이션 하카타 터미널,"하카타역 옆, 하츠 버스스테이션 하카타 터미널.
8시 10분 미팅 시작, 8시 30분 출발.
눈이 와도, 비가 와도 실내에서 쾌적하게 미팅이 가능한
하카타역 옆 하-츠 버스 스테이션 하카타에서 출발합니다.
(※하카타 버스 터미널과 다른 곳이니 혼동 주의.)",20분 소요
5927701,후쿠오카,🔥후쿠오카 & 벳부 사파리 투어 2회 최장체류 보장 + 오픈런 유후인 (특가) 잇쇼니투어,https://experiences.myrealtrip.com/products/5927701,1,코스1,2,온천마을 유후인,"온천과 자연이 어우러진 마을로, 맑은 공기와 아름다운
산세 속에서 몸과 마음이 치유되는 곳.
다양한 온천과 산책로 그리고 아기자기한 상점 및
맛집들이 여러분을 기다리고 있어요.",2시간 30분 소요
5927701,후쿠오카,🔥후쿠오카 & 벳부 사파리 투어 2회 최장체류 보장 + 오픈런 유후인 (특가) 잇쇼니투어,https://experiences.myrealtrip.com/products/5927701,1,코스1,3,벳부 아프리칸 사파리,"아시아 최대 규모의 사파리형 동물원.
약 35만 평의 광활한 자연 속에서 70여 종, 약 1,400마리
이상의 많은 동물들이 서식하고 있습니다.
사파리 투어 후 실제로 만나기 힘든 동물들과
직접 교감할 수 있는 동물 만남 존까지 여유롭게!",3시간 소요
5927701,후쿠오카,🔥후쿠오카 & 벳부 사파리 투어 2회 최장체류 보장 + 오픈런 유후인 (특가) 잇쇼니투어,https://experiences.myrealtrip.com/products/5927701,1,코스1,4,쿠스 휴게소,"아무 휴게소나 가지 않죠~! 쿠스 휴게소!
유후인과 벳부가 있는 오이타 지역은 유제품이 유명!
그중 으뜸 요구르트인 야마나미 목장의 요구르트를
쿠스 휴게소에서 만날 수 있어요~!",10분 소요
5927701,후쿠오카,🔥후쿠오카 & 벳부 사파리 투어 2회 최장체류 보장 + 오픈런 유후인 (특가) 잇쇼니투어,https://experiences.myrealtrip.com/products/5927701,1,코스1,5,하카타역 치쿠시출구 앞,"하차 후 어디로든지 편안하게 이동이 가능한
하카타역 앞에서 하차를 진행합니다.",10분 소요
4480469,후쿠오카,가미노미 구마노자리 신사&이와토 신사&다카치호샤 (딤섬 증정&다카치호샤 편도 셔틀버스),https://experiences.myrealtrip.com/products/4480469,1,미야자키 다카치호 (승선권 미포함),1,8:00출발하다-로손 후쿠오카 오리엔탈 호텔 하카타 에키 치쿠시구치 ,"Address:4-23 Hakataekichuogai, HakataWard, Fukuoka,812-0012,Japan
8:00 출발이니, 가능하면 집합 장소에 15분 일찍 도착해 주시기 바랍니다. 출발 전날 밤 18시부터 22시 사이에 차량 번호와 기사 연락처 등의 관련 정보를 고객님의 이메일로 발송해 드릴 예정입니다.",
4480469,후쿠오카,가미노미 구마노자리 신사&이와토 신사&다카치호샤 (딤섬 증정&다카치호샤 편도 셔틀버스),https://experiences.myrealtrip.com/products/4480469,1,미야자키 다카치호 (승선권 미포함),2,10:50-가미코미 구마노자 신사 —— 애니메이션 성지순례!,"📍《반딧불의 숲》《너츠메 우인장》촬영지
✨ 핵심 포인트:
100여 개 석등로드 걷기 = 2차원 세계 입장! 🏮→📸
「뚫린 바위」전설: 악마 오니하의 발자국이 남은 기적의 암석 💪
연인이라면 「잎맥 없는 신목」에서 소원 빌기 💑",40분 소요
4480469,후쿠오카,가미노미 구마노자리 신사&이와토 신사&다카치호샤 (딤섬 증정&다카치호샤 편도 셔틀버스),https://experiences.myrealtrip.com/products/4480469,1,미야자키 다카치호 (승선권 미포함),3,12:20-아마노이와토 신사 × 아마노야스카와라,"🌌 아마테라스가 숨은 동굴 × 신들의 회의장
✨ 체험 추천:
서본궁 신성한 암벽에 손 대기 🔮
돌탑 쌓기: 한 개 돌=한 개 소원! 집중할수록 효험 ↑ 🧱→🎋
7~9월: 무료 아이스크림 제공 🍦
📌 재미있는 사실: 돌탑은 「신들의 장기판」♟️",1시간 10분 소요
4480469,후쿠오카,가미노미 구마노자리 신사&이와토 신사&다카치호샤 (딤섬 증정&다카치호샤 편도 셔틀버스),https://experiences.myrealtrip.com/products/4480469,1,미야자키 다카치호 (승선권 미포함),4,13:50-타카치호 협곡(자유롭게 점심 식사 가능한 시간 포함),"🏞️ 진명이 폭포 × 3개의 다리 × 선인의 병풍암
✨ 압권 장면:
17m 폭포 아래서 무지개 발견 🌈
오니하의 힘돌: 매년 새 끈으로 장식하는 200톤 바위 💥
1km 편안한 산책로, 시대 다른 다리 3개 동시 감상 📷",1시간 20분 소요
4480469,후쿠오카,가미노미 구마노자리 신사&이와토 신사&다카치호샤 (딤섬 증정&다카치호샤 편도 셔틀버스),https://experiences.myrealtrip.com/products/4480469,1,미야자키 다카치호 (승선권 미포함),5,15:10-귀국 여정을 시작하세요,"하카타역에 오후 6시경 도착하여 여행이 끝났습니다.
귀경 시간은 참고용이며, 당일 일정 진행 상황이나 교통 상황에 따라 변경될 수 있습니다.",
4480469,후쿠오카,가미노미 구마노자리 신사&이와토 신사&다카치호샤 (딤섬 증정&다카치호샤 편도 셔틀버스),https://experiences.myrealtrip.com/products/4480469,2,미야자키 다카치호 (승선권 포함),1,08:30-로손 후쿠오카 오리엔탈 호텔 하카타 에키 치쿠시구치,"Address:4-23 Hakataekichuogai, HakataWard, Fukuoka,812-0012,Japan",
4480469,후쿠오카,가미노미 구마노자리 신사&이와토 신사&다카치호샤 (딤섬 증정&다카치호샤 편도 셔틀버스),https://experiences.myrealtrip.com/products/4480469,2,미야자키 다카치호 (승선권 포함),2,11:10-가미코미 구마노자 신사,"📍《반딧불의 숲》《너츠메 우인장》촬영지
✨ 핵심 포인트:
100여 개 석등로드 걷기 = 2차원 세계 입장! 🏮→📸
「뚫린 바위」전설: 악마 오니하의 발자국이 남은 기적의 암석 💪
연인이라면 「잎맥 없는 신목」에서 소원 빌기 💑",40분 소요
4480469,후쿠오카,가미노미 구마노자리 신사&이와토 신사&다카치호샤 (딤섬 증정&다카치호샤 편도 셔틀버스),https://experiences.myrealtrip.com/products/4480469,2,미야자키 다카치호 (승선권 포함),3,12：40-다카센호우샤（승선권 포함）,"[다카센호우샤 보트]
천천히 협곡 깊숙이 노를 저어 가자, 하늘빛은 좁은 골짜기에 모였고, 머리 위에는 금빛 햇살만 남아 절벽 꼭대기의 울창한 숲을 지나 강물 위에 반짝이는 반점이 되었습니다. 사방은 매우 조용했고, 노가 물을 가르는 가벼운 소리와 숲 속의 작은 새들의 울음소리만이 들려왔습니다. 물소리가 암벽에 부딪혀 긴 메아리를 만들어냈고, 협곡 전체가 가볍게 공감했습니다.
[유람선 이용에 관한 금지사항 및 주의사항]
1. 전복이나 구명조끼의 오작동을 방지하기 위해 유람선의 항해 구간에 있는 폭포에 들어가지 마십시오.
2. 시설에서 제공하는 구명조끼는 자동충전식으로 센서에 물이 들어오면 작동됩니다(가스통 안의 가스가 방출되면 구명조끼는 자동으로 충전됩니다).
3. 재무가 일단 물에 빠지면, 인양할 가능성이 없으니, 자신의 귀중품을 잘 보호하세요.",1시간 30분 소요
4480469,후쿠오카,가미노미 구마노자리 신사&이와토 신사&다카치호샤 (딤섬 증정&다카치호샤 편도 셔틀버스),https://experiences.myrealtrip.com/products/4480469,2,미야자키 다카치호 (승선권 포함),4,14:30-아마노이와토 신사 × 아마노야스카와라,"🌌 아마테라스가 숨은 동굴 × 신들의 회의장
✨ 체험 추천:
서본궁 신성한 암벽에 손 대기 🔮
돌탑 쌓기: 한 개 돌=한 개 소원! 집중할수록 효험 ↑ 🧱→🎋
7~9월: 무료 아이스크림 제공 🍦
📌 재미있는 사실: 돌탑은 「신들의 장기판」♟️",1시간 소요
4480469,후쿠오카,가미노미 구마노자리 신사&이와토 신사&다카치호샤 (딤섬 증정&다카치호샤 편도 셔틀버스),https://experiences.myrealtrip.com/products/4480469,2,미야자키 다카치호 (승선권 포함),5,18:30-하카타 역,"*위의 일정은 날씨, 도로 사정 등으로 인하여 조정될 수 있으니 양해 부탁드립니다.",
4811836,후쿠오카,[토토로 숲 방문] 후쿠오카 이토시마 반나절 버스투어 오전/오후 선택 니코니코투어,https://experiences.myrealtrip.com/products/4811836,1,코스1,1,팜트리스윙,"요즘 SNS 인증사진으로 많이 뜨고 있는 팜트리 스윙.
아름다운 이토시마 해변에 야자수 나무를 이어서 만들어 놓은 그네가 명소로 꼽힙니다. 
그네에서 멋진 인증사진, 꼭 남겨주세요",30분 소요
4811836,후쿠오카,[토토로 숲 방문] 후쿠오카 이토시마 반나절 버스투어 오전/오후 선택 니코니코투어,https://experiences.myrealtrip.com/products/4811836,1,코스1,2,사쿠라이 후타미가우라 (부부바위/사쿠라이신사/팜비치가든),"일본의 아름다운 해안 100선에 뽑힌 명소 입니다. 
순백의 사쿠라이 도리이와 인연을 이어주는 전설이 있는 부부 바위는 이토시마 여행의 핵심이기도 합니다. 
또한, 멋진 야자수 나무가 이어져 이국적인 풍경을 자랑하는 팜비치가든에서도 시간을 보냅니다. ",50분 소요
4811836,후쿠오카,[토토로 숲 방문] 후쿠오카 이토시마 반나절 버스투어 오전/오후 선택 니코니코투어,https://experiences.myrealtrip.com/products/4811836,1,코스1,3,토토로 숲,"일본의 유명 애니메이션에 등장했던 신비스러운 숲과 꼭 빼닮아 유명해진 곳 입니다. 
금방이라도 만화 캐릭터가 튀어나올 것 만 같은 분위기는 물론
아름다운 이토시마 해변도 함께 관람하실 수 있어요 

* 시간관계상 전망대는 올라가지 않습니다 *",30분 소요
4811836,후쿠오카,[토토로 숲 방문] 후쿠오카 이토시마 반나절 버스투어 오전/오후 선택 니코니코투어,https://experiences.myrealtrip.com/products/4811836,1,코스1,4,톳탄 소금공방,"전통을 간직한 이토시마의 소금 공방으로 실제 소금이 제조되는 모습을 보실 수 있으며
소금으로 만들어진 다양한 먹거리, 기념품도 구매하실 수 있습니다. 
신기한 소금공방 체험과 함께 이토시마의 아름다운 해변 감상도 잊지 마세요.",30분 소요
3885537,후쿠오카,<후쿠오카/유후인/벳푸> VIP프라이빗 맞춤 투어 [여행자보증보험가입업체],https://experiences.myrealtrip.com/products/3885537,1,코스1,1,후쿠오카출발 프라이빗 다자이후 유후인 벳부 코스,"9:00 출발 → 9:30 다자이후 
10:20 다자이후 → 11:20 유후인
14:10 유후인 → 15:00 유노하나 유황재배지
15:20 유노하나 유황재배지 → 16:00 벳부지옥온천
16:30 벳부지옥온천 → 18:30 도착
(추가2시간30분 예시)",600분 소요
3885537,후쿠오카,<후쿠오카/유후인/벳푸> VIP프라이빗 맞춤 투어 [여행자보증보험가입업체],https://experiences.myrealtrip.com/products/3885537,1,코스1,2,후쿠오카출발 노코노시마 이토시마 코스,"8:30 출발 → 9:00 메이노하마선착장
9:15 메이노하마선착장 → 9:25 노코노시마선착장
9:45 노코노시마선착장 전용버스 탑승 → 9:55 노코노시마
13:00 노코노시마선착장 → 13:10 메이노하마선착장
13:20 메이노하마선착장 → 14:00 팜비치가든
14:40 팜비치가든→ 14:45 후타미가우라
15:25 후타미가우라→ 15:40 사쿠라이신사
16:10 사쿠라이신사→16:20 런던버스 에리어
17:00 마타이치노시오→ 17:45 도착",560분 소요
3885537,후쿠오카,<후쿠오카/유후인/벳푸> VIP프라이빗 맞춤 투어 [여행자보증보험가입업체],https://experiences.myrealtrip.com/products/3885537,1,코스1,3,후쿠오카 출발 프라이빗 시모노세키 키타큐슈 코스,"9:00 출발 → 10:30 가라토시장
12:30 가라토시장 → 12:50모지코레트로
15:30 모지코레트로 → 15:55 고쿠라성
17:00 고쿠라성 → 18:00 도착
(추가 1시간예시)",540분 소요
3885990,후쿠오카,[후쿠오카/아소산] 여유로운 프라이빗 차량 여행,https://experiences.myrealtrip.com/products/3885990,1,코스1,1,다자이후 천망궁신사,"후쿠오카에서  30분 거리인 다자이후 천만궁  관광투어. 
학문의 신을 모시는 신사로 일본 3대신사에 손꼽히는 장소.",120분 소요
3885990,후쿠오카,[후쿠오카/아소산] 여유로운 프라이빗 차량 여행,https://experiences.myrealtrip.com/products/3885990,1,코스1,2,히타시 마메다 전통거리,"300년된 양조장을 중심으로 옛 일본거리를 느낄수 있는곳
현지 곡식으로 빚은 술과 간장, 양갱으로 유명한 상점거리",120분 소요
3885990,후쿠오카,[후쿠오카/아소산] 여유로운 프라이빗 차량 여행,https://experiences.myrealtrip.com/products/3885990,1,코스1,3,아소산 대관봉,"동양에서 가장큰 화산 칼데라지형으로
멀리 칼데라중심의 아소화산을 바라보는 절경이 아름다운곳.",120분 소요
3885990,후쿠오카,[후쿠오카/아소산] 여유로운 프라이빗 차량 여행,https://experiences.myrealtrip.com/products/3885990,1,코스1,4,구로가와 온천거리,"화산지대 쿠로가와 골짜기에 
위치한 일본식 온천거리",1시간 60분 소요
3412132,후쿠오카,[특별한 여행] 기타큐슈 야마구치 버스투어 부관훼리 시모노세키항 출발 시모노세키역 경유,https://experiences.myrealtrip.com/products/3412132,1,코스1,1,츠노시마전망대,"코발트 블루의 푸른 바다 사이로 뻗어 있는 대교와 섬의 모습이 아름다워 CF, 드라마 등 각종 촬영지로 선정되었으며 드라이브 코스로도 사랑받고 있습니다. 어느 방향에서 찍어도 인생샷 가능한 포토스팟이니 천천히 둘러보며 사진을 남겨보세요!",30분 소요
3412132,후쿠오카,[특별한 여행] 기타큐슈 야마구치 버스투어 부관훼리 시모노세키항 출발 시모노세키역 경유,https://experiences.myrealtrip.com/products/3412132,1,코스1,2,모토노스미이나리신사,"CNN이 선정한 일본의 아름다운 장소로 붉은 신사문과 해안 절벽, 푸른 나무의 절경을 볼 수 있습니다. 6m 높이의 도리에 있는 새전함에 동전을 넣으면 사랑이 이루어진다고 알려져 있어 사랑하는 사람이 있다면 도전해 보는 것을 추천드립니다!",40분 소요
3412132,후쿠오카,[특별한 여행] 기타큐슈 야마구치 버스투어 부관훼리 시모노세키항 출발 시모노세키역 경유,https://experiences.myrealtrip.com/products/3412132,1,코스1,3,점식식사&아키요시동굴,"금강산도 식후경! 야마구치의 명물인 복어 솥밥 정식 세트가 준비되어 있습니다.
배를 채웠다면 다시 관람할 시간! 인류의 역사보다 훨씬 더 긴 세월에 걸쳐 완성된 자연의 예술 작품인 아키요시다이와 무려 3억 년의 역사를 지닌 석회암 동굴을 감상할 수 있습니다. 동굴 내부는 1년 내내 17℃로 일정하여 여름에는 시원하고 겨울에는 따뜻하게 쾌적한 관광이 가능합",1시간 40분 소요
3412132,후쿠오카,[특별한 여행] 기타큐슈 야마구치 버스투어 부관훼리 시모노세키항 출발 시모노세키역 경유,https://experiences.myrealtrip.com/products/3412132,1,코스1,4,나가토 유모토 온천,"최근 온천가 재생프로젝트로 주목받고 있는 6백년의 전통을 가진 온천으로 알칼리성 온천수로 신경통,근육통,피로회복, 등에 효능이 있다고 알려져 있습니다",1시간 10분 소요
3885296,후쿠오카,프라이빗/후쿠오카출발]구마모토 쿠로가와온천.다이칸보/및 세미스냅/맞춤투어vip/코스설계,https://experiences.myrealtrip.com/products/3885296,1,코스1,1,쿠로가와 온천,숲 내음과 새소리 물소리까지 시간이 멈춰 버린 듯한 느낌의 온천 마을에서 치유 회복에 좋은 온천까지. 계절마다 아름다운 표정을 바꾸는 경관과 풍부한 온천수를 만끽하실 노천탕 온천 순례를 하실수 있습니다.,120분 소요
3885296,후쿠오카,프라이빗/후쿠오카출발]구마모토 쿠로가와온천.다이칸보/및 세미스냅/맞춤투어vip/코스설계,https://experiences.myrealtrip.com/products/3885296,1,코스1,2,다이칸보 전망대,"다이칸보 전망대는 아소산외륜의  가장 높은 지점인 해발 936m에 위치한 전망대 입니다.
거대한 칼데라 안에 있는 아소의 5봉우리인 다카다케산 가장큰산 ,그리고 네코다케산 ,기시마산,나카다케산,에보시다케산 5봉우리를 둘러싸고 칼데라 밖깥쪽을  아소외륜산 이라고 하는데요 그 규모와 경이에 감탄사가 절로 나오는 곳입니다.
그리고 끝없이 펼쳐 지는 능선을 타고 가면 또 다른 산의 느낌을 만날수 있습니다.",60분 소요
3885296,후쿠오카,프라이빗/후쿠오카출발]구마모토 쿠로가와온천.다이칸보/및 세미스냅/맞춤투어vip/코스설계,https://experiences.myrealtrip.com/products/3885296,1,코스1,3,마에다 마치,규슈의 작은 교토 마을 같은 마메다 마치 아기자기한 마을. 물이 깨끗 한 곳에서만 만들 수 있는 300년 된 양조장 또한 애주가분들에게 사랑받는 곳입니다.,120분 소요
3829677,후쿠오카,"구마모토에서 출발하는 프라이빗 일일투어 아소산전역,쿠로가와 온천마을, 쿠마모토성등",https://experiences.myrealtrip.com/products/3829677,1,코스1,1,"*  아소산 일대 - 쿠사센리, 나카다케 분화구, 대관봉등","💕아소산에서 힘찬 에너지를 느껴봐요 

아소산（阿蘇山）은 , 쿠마모토현의 아소시(阿蘇市), 아소군(阿蘇郡) 및 키쿠치시(菊池市) 일대에 위치한 활화산이자 복합 화산으로 최고봉인 다카다케(高岳; 1,592 m)와 현재 활동 중인 분화구가 있는 나카다케(中岳; 1,506 m) 외에 네코다케(根子岳), 에보시다케(烏帽子岳), 기시마다케(杵島岳)의 5개 봉우리(아소오악) 및 이를 둘러싸고 있는 외륜산(外輪山)으로 이루어져 있습니다.

아소산의 거대한 칼데라는 동서 16km, 남북 27km에 달하고. 아소시를 둘러싸고 있는 외륜산까지의 분지 지형이 칼데라인데, 이는 과거 화산 폭발로 붕괴된 지형으로 흔히 아소산이라 부르는 오악은 아소산의 칼데라 안에 새로 생긴 중앙 화구구(中央火口丘)로, 거대한 화산이 붕괴되어 만들어진 칼데라 이후 새로 형성된 신생 화산으로 아소산은 복합 화산 구조라 불리웁니다..
불의 나라(火の国)'라는 별명이 있는 쿠마모토의 상징이며 국립공원으로 지정되어있습니다",9시간 소요
3829677,후쿠오카,"구마모토에서 출발하는 프라이빗 일일투어 아소산전역,쿠로가와 온천마을, 쿠마모토성등",https://experiences.myrealtrip.com/products/3829677,1,코스1,2,* 쿠로가와 온천,"💕 쿠로가와 에서 즐기는 일본최고의 노천 온천관광

쿠로가와 온천은 원래 잘 알려지지 않았으나 어느 한 온천을 물려받게 된 젊은 사장이 어떻게 하면 이곳
온천을 유명하게 할수 있을까 궁리끝에 자신의 온천안의 작은 언덕 같은 곳을 자신이 직접 조금씩 파서 만든 온천이 입소문으로 점점 유명해지고 그로 인해 인근의 온천까지도 명성을 얻어 마을 전체가 유명온천이 되었다고 합니다. 

구마모토의 작은 온천 마을인 이곳은 30여 채의 료칸과 산의 아름다운 풍경이 곧 하나의 료칸이나 다름없다는 뜻에서 '쿠로가와온천일여관(黒川温泉一旅館)'이라는 별칭을 갖고 있습니다. 수증기를 쐬면 피부가 좋아진다는 '얼굴 온천'이 거리 곳곳에 자리하고 있고, 강을 따라 길게 이어진 산책로에서는 여유 있게 시간을 보낼 수 있고 티켓하나로 이곳 저곳의 온천을 여러번 체험할수 있는 코스도 있어 굳이 료칸에 묵지 않더라도 아름다운 온천욕을 충분히 즐길수 있는 곳입니다.",
3829677,후쿠오카,"구마모토에서 출발하는 프라이빗 일일투어 아소산전역,쿠로가와 온천마을, 쿠마모토성등",https://experiences.myrealtrip.com/products/3829677,1,코스1,3,쿠마모토 성,"💕 쿠마모토성의  웅장함과 아름다움을 느껴보아요

쿠마모토성(熊本城)은 일본 쿠마모토현 쿠마모토시 주오구에 있는 제곽식 평산성으로 나고야 성, 오사카성과 함께 일본 3대 명성 중 하나이며 성 주변에 은행나무가 있어 긴난성 (銀杏城: 은행성)이라는 별명도 있는 웅장하고 멋진 모습을 자랑하고 있는 일본의 대표적인 성의 한곳입니다.

일본 3대 명성의 하나로 꼽히는 쿠마모토 성은 가토 기요마사에 의해 1607년에 완성되었으며 주위 5.3 킬로미터의 성내에 120여개의 우물을 팠고, 성루 49 개소, 성루문 18개소, 성문 29개소의 건조물이 존재하였으나, 1877년 세이난 전쟁으로 많은 건물이 소실되어 현재의 천수각은 1960년에 재건된 것이라고 합니다.
특이한 경사와 견고함으로 알려져 있는 쿠마모토성의 성벽은 무샤가에시(武者返し, 난공불락의 성벽이라는 의미)로 불리고 있으며 벚꽃의 명소로서도 알려져 있어 일본 벚꽃 명소100선에 선정. 덧붙여 일본의 특별사적으로 지정되어 있습니다.",
3426559,후쿠오카,[소금푸딩선물]이토시마 야자수그네 부부바위 타케오 후쿠오카버스투어 와쿠와쿠3호선 대형USB,https://experiences.myrealtrip.com/products/3426559,1,코스1,1,미팅 및 출발,"미팅 시간｜08:30~08:40(10분간 진행)
미팅 장소｜하카타역 치쿠시구치 로손 오리엔탈호텔 후쿠오카점 앞",10분 소요
3426559,후쿠오카,[소금푸딩선물]이토시마 야자수그네 부부바위 타케오 후쿠오카버스투어 와쿠와쿠3호선 대형USB,https://experiences.myrealtrip.com/products/3426559,1,코스1,2,야자수 그네,"동화 속 한 장면과 같은 바다와 포토존, 바로 야자수 그네!
그중 바다 위를 나는 것 같은 야자수 포토존은 어른들에게 인기가 많고 이외에도 20가지 넘는 다양한 조형물과 그네가 있답니다! 푸른 바다와 인생사진 찍으러 가볼까요!?",50분 소요
3426559,후쿠오카,[소금푸딩선물]이토시마 야자수그네 부부바위 타케오 후쿠오카버스투어 와쿠와쿠3호선 대형USB,https://experiences.myrealtrip.com/products/3426559,1,코스1,3,사쿠라이 후타미가우라,"이토시마의 인기 장소, 사쿠라이 후타미가우라
신이 건너오는 문 ‘토리이’ 안에 펼쳐 진 아름다운 풍경과 부부간의 유대를 나타내는 부부바위와 함께 소중한 사람과 사진을 남기면 더욱 돈독한 사이가 되겠죠?",30분 소요
3426559,후쿠오카,[소금푸딩선물]이토시마 야자수그네 부부바위 타케오 후쿠오카버스투어 와쿠와쿠3호선 대형USB,https://experiences.myrealtrip.com/products/3426559,1,코스1,4,마타이치노시오 제염소 톳단,"톳단공방은 이토시마 서쪽 끝에 위치하여 전통 방식으로 소금을 만드는 제염소 입니다. 이곳의 자랑은 소금이 눈처럼 뿌려진 소금푸딩 입니다! 단짠단짠의 정석같은 맛!
이외에도 톳단 자체제작 조미료과 먹거리도 있어요!",40분 소요
3426559,후쿠오카,[소금푸딩선물]이토시마 야자수그네 부부바위 타케오 후쿠오카버스투어 와쿠와쿠3호선 대형USB,https://experiences.myrealtrip.com/products/3426559,1,코스1,5,니지노 마쓰바라_차창관람,"일본 3대 소나무 숲 중 하나인, 니지노 마쓰바라
에도시대부터 자리잡은 백만그루의 흑송들이 가라쓰로 가는 길목에 빽빽하게 위치해 있습니다. 약 4.5km 가량의 소나무길 드라이브를 편안하게 차창 관람해보세요!",
3426559,후쿠오카,[소금푸딩선물]이토시마 야자수그네 부부바위 타케오 후쿠오카버스투어 와쿠와쿠3호선 대형USB,https://experiences.myrealtrip.com/products/3426559,1,코스1,6,가라쓰역(자유중식),"사가현의 제 2의 대표 도시, 가라쓰는 예로부터 대륙과 교역을 했던 마쓰우라 지방 하구에 생성되어 풍부한 상인 문화가 발달하였습니다. 옛 가라쓰 은행 그리고 상점가의 도자기와 공예품을 구경하며 점심시간을 보내볼까요?",1시간 40분 소요
3426559,후쿠오카,[소금푸딩선물]이토시마 야자수그네 부부바위 타케오 후쿠오카버스투어 와쿠와쿠3호선 대형USB,https://experiences.myrealtrip.com/products/3426559,1,코스1,7,다케오신사,"8세기경 세상의 평화를 바라며 만들어진 다케오 신사
장수의 신을 모시는 이곳에서 기도를 올리면 장수와 행운을 부르고 부부노송나무와 다케오 3000년 녹나무가 유명해요! 인근에는 다케오시립도서관도 있으니 방문하는걸 추천!",1시간 소요
3426559,후쿠오카,[소금푸딩선물]이토시마 야자수그네 부부바위 타케오 후쿠오카버스투어 와쿠와쿠3호선 대형USB,https://experiences.myrealtrip.com/products/3426559,1,코스1,8,라라포트_중도하차,"라라포트에서 중도하차 가능합니다!
중도하차 하실 경우, 사전에 말씀 부탁드립니다!",
3426559,후쿠오카,[소금푸딩선물]이토시마 야자수그네 부부바위 타케오 후쿠오카버스투어 와쿠와쿠3호선 대형USB,https://experiences.myrealtrip.com/products/3426559,1,코스1,9,도착 및 해산,"하카타역 도착 후 해산!
버스에서 안내해드린 숨겨진 맛집과 와쿠와쿠만의 꿀팁들로
완벽한 하루를 마무리 하실 수 있어요!",
3886000,후쿠오카,[쿠마모토 단독 프라이빗 투어 ] 쿠마모토성/ 아소 화산지대,https://experiences.myrealtrip.com/products/3886000,1,코스1,1,쿠마모토 성 투어,"일본성의 성에세 4번째로 인기있는 성
임진왜란의 가등청정이 16세기말 완성",60분 소요
3886000,후쿠오카,[쿠마모토 단독 프라이빗 투어 ] 쿠마모토성/ 아소 화산지대,https://experiences.myrealtrip.com/products/3886000,1,코스1,2,쿠사센리 전망대 투어,"풀의 천리란 뜻의 쿠사센리는 30만년전 화산에 의해 
형성된 해발 1000미터의 초원",60분 소요
3886000,후쿠오카,[쿠마모토 단독 프라이빗 투어 ] 쿠마모토성/ 아소 화산지대,https://experiences.myrealtrip.com/products/3886000,1,코스1,3,아소산 분화구 정상 (나카다케 화구),"세계 최대의 칼데라 화산으로 분화구 
지름 400미터, 깊이130미터에 이른다.",60분 소요
3886000,후쿠오카,[쿠마모토 단독 프라이빗 투어 ] 쿠마모토성/ 아소 화산지대,https://experiences.myrealtrip.com/products/3886000,1,코스1,4,시라카와 수원지 ,"일본의 명수 100선에 선택된 맑고 차가운 용천수지
쿠마모토 지역의 식수원으로 연간 6천만톤의 물을 공급한다.",90분 소요
